Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.864989,0.830569,0.825809,1.00555,1.01657,1.00277,1.00899,0.966994,0.965543,1.01743,1.09588,1.05414,-0.258453,-1.24535,5.14712,0.82081,-1.16273,0.0775144,-0.665262,-1.15436,-0.512386,-0.602362,-0.364543,-0.0757785,1.60084,0.209388,0.0646939,0.0507528,0.00652449,0.400474,-0.582824,0.112635,0.450749,-0.752112,-0.178138,0.119117,
0.729192,0.664426,0.651835,1.01104,1.03337,1.00672,1.01481,0.9382,0.936308,1.03465,1.20143,1.11665,-0.311115,-1.04309,5.7511,0.824026,-1.52975,-0.288855,-0.963226,-0.841053,-0.426067,-0.965793,-0.207454,-0.0282992,1.62373,0.429571,0.242802,-0.00276521,-0.110047,0.463122,-0.776675,0.0433361,0.509622,-0.874196,0.0102105,0.143548,
0.593178,0.499564,0.477856,1.01733,1.04854,1.01255,1.02482,0.911312,0.909649,1.0464,1.28618,1.1808,0.421436,-0.984519,5.97668,0.770283,-1.507,-0.191748,-0.955639,-0.93617,-0.448052,-1.03208,-0.0016383,0.0527414,1.65113,0.217259,0.276823,0.0786249,-0.0978263,0.344299,-0.745602,0.104777,0.301625,-0.916948,0.193704,0.0545032,
0.456777,0.335944,0.304264,1.02384,1.06346,1.0191,1.04006,0.88897,0.88814,1.04087,1.29628,1.26076,2.69472,-1.5095,6.49305,0.693224,-1.75102,-0.160374,-1.22145,-1.09038,-0.593139,-1.06899,-0.048997,0.2172,1.88194,0.0975756,0.330805,0.0150403,-0.277919,-0.0683447,-0.61095,0.0628634,0.0908106,-0.924276,0.284099,-0.122148,
0.31938,0.174203,0.131816,1.03122,1.08027,1.02563,1.05763,0.880369,0.879806,1.02026,1.24389,1.34911,4.38094,-1.35402,6.60229,0.719682,-2.02052,-0.00349529,-1.1359,-1.25299,-0.868403,-0.967506,0.146602,0.25071,1.92489,0.142158,0.423258,-0.197048,-0.197675,-0.267874,-0.701975,-0.20336,0.0483284,-1.06893,0.227141,-0.269514,
0.186385,0.0135324,-0.0399243,1.03788,1.09039,1.03107,1.07055,0.862096,0.86219,1.0136,1.28252,1.43559,2.53958,-1.36475,6.94412,0.232439,-2.00134,0.0090322,-0.8441,-0.837531,-0.603763,-1.28891,0.183804,0.139998,1.73971,0.0677901,0.569454,0.143632,-0.315437,-0.00829958,-0.735247,0.269924,0.25057,-1.03863,0.21174,-0.104566,
0.191293,0.0222347,-0.0374808,1.03691,1.08514,1.03199,1.07403,0.861551,0.863941,1.00084,1.26352,1.44024,1.27063,-0.809361,6.0209,0.290981,-1.53747,-0.204306,-0.935307,-0.875914,0.128759,-1.42733,0.0726779,0.126507,1.82863,0.101706,0.41573,0.253088,-0.336285,0.313783,-0.638231,0.329914,0.204843,-1.00888,0.204029,0.06184,
0.198431,0.0277534,-0.0341571,1.03692,1.0787,1.03235,1.07535,0.872653,0.876206,0.998566,1.24611,1.41769,0.47189,0.0494381,5.56926,0.642069,-1.32622,-0.323285,-0.723147,-0.910127,0.494624,-1.49256,0.135579,0.459532,1.73623,0.228795,0.331876,0.111296,-0.304756,0.371372,-0.639021,0.195345,0.368127,-1.13548,0.190091,0.087688,
0.203495,0.0317535,-0.0295222,1.03189,1.07582,1.02574,1.07215,0.865923,0.86942,1.00586,1.25263,1.38499,-0.161439,0.0620048,5.11803,0.908288,-1.72658,-0.362794,-0.803636,-1.44781,0.82744,-1.09434,0.0832232,0.368595,1.85622,0.379674,0.287316,0.255662,-0.260814,0.169817,-0.534205,0.266696,0.403479,-1.16134,0.0755907,-0.0144667,
0.207893,0.035034,-0.0247991,1.02697,1.0716,1.01914,1.06605,0.870916,0.874247,1.02941,1.31458,1.32384,-0.298356,0.887598,4.56786,1.32081,-1.86348,-0.334818,-0.663074,-1.56938,0.858862,-0.943916,-0.0206234,0.537969,2.04554,0.279327,0.373275,0.191259,-0.399639,0.0668591,-0.58399,0.322841,0.266855,-1.16766,0.141115,-0.00789947,
0.217652,0.0368377,-0.0204266,1.02301,1.06686,1.01526,1.0604,0.858625,0.86297,1.06642,1.43263,1.23968,-0.237778,1.3843,3.87719,1.46907,-1.2832,-0.489493,-0.557882,-1.44885,0.933345,-1.04672,-0.164384,0.475948,2.18097,0.284545,0.258004,0.235024,-0.521298,0.134381,-0.543946,0.489926,0.15435,-1.11721,0.217617,0.0209066,
