Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.866711,0.85487,0.830714,1.00582,0.998113,1.00768,1.0094,0.971639,0.979565,0.961906,0.929406,0.988006,5.22238,-0.393699,0.516378,-0.546926,0.723028,-1.41866,-0.767939,0.144319,0.380925,-2.08867,-1.32815,0.682278,0.639955,-1.10891,-0.425362,1.12785,-2.03282,0.636136,-0.572539,-0.404903,0.604742,-0.786263,0.530857,0.129862,
0.73364,0.708739,0.658424,1.01458,1.00109,1.01703,1.03083,0.931953,0.94618,0.919487,0.842415,0.971119,5.8453,-0.246321,0.4234,-0.756607,1.14455,-0.832658,-0.407228,-0.241399,0.358133,-2.18464,-0.7926,0.555335,1.05861,-1.20767,-0.330687,1.20011,-1.69299,0.356302,-0.450446,-0.237831,0.336874,-0.427937,0.287079,0.0977544,
0.600989,0.56384,0.482446,1.02738,1.00863,1.03032,1.05314,0.896821,0.91695,0.875151,0.751593,0.956008,5.90142,0.386422,0.691487,-0.398304,0.986036,-0.958614,-0.570539,-0.370909,-0.0104959,-2.03695,-0.760055,0.492524,1.08536,-0.79566,-0.601503,1.20062,-1.63185,0.17897,-0.502519,-0.0877106,0.264327,-0.338874,0.249466,0.170217,
0.468513,0.421544,0.302606,1.04169,1.0186,1.04409,1.0744,0.866057,0.891708,0.831535,0.660372,0.952587,5.647,0.439659,0.985787,-0.256295,0.694662,-1.37796,-0.750047,-0.299637,-0.418219,-1.57702,-0.512163,0.272409,0.937248,-0.687787,-0.77594,1.03143,-1.50971,0.0106454,-0.431637,-0.105852,0.190803,-0.349182,0.0418563,0.211701,
0.33642,0.279234,0.119736,1.05532,1.02862,1.05762,1.09429,0.834288,0.865364,0.786937,0.568858,0.949451,5.71212,0.264444,0.973359,-0.202323,0.648484,-1.43448,-0.806492,-0.44015,-0.427511,-1.43628,-0.337644,0.286416,0.918374,-0.632526,-0.767328,1.07554,-1.37786,0.00271191,-0.307582,-0.0501382,0.204975,-0.327903,0.0946088,0.133183,
0.203548,0.137706,-0.066437,1.06551,1.03626,1.06766,1.11012,0.804435,0.841516,0.740768,0.47999,0.949853,6.03727,0.204781,1.32481,0.0958761,0.271538,-1.71382,-0.709564,-0.36858,-0.0690587,-1.14524,-0.114854,0.28987,0.914362,-0.572354,-0.818563,1.01105,-1.43638,-0.0144668,-0.344346,0.00038233,0.311978,-0.34271,0.111645,0.163789,
0.202992,0.143092,-0.0860478,1.06428,1.04007,1.0655,1.11156,0.799333,0.835453,0.73138,0.463808,0.959959,6.24873,0.153088,1.36438,0.192787,-0.20694,-2.00048,-0.504682,-0.357908,0.463582,-1.00569,0.188948,0.343709,0.884133,-0.68764,-0.795565,1.08282,-1.38688,-0.000340061,-0.386935,0.0577682,0.264662,-0.310307,0.261825,0.0830455,
0.203541,0.157131,-0.104553,1.05377,1.0409,1.05576,1.09875,0.785539,0.822113,0.722773,0.46787,0.988862,7.21494,-0.726918,2.26111,-0.403456,-0.296007,-2.26949,-0.21317,-0.162822,1.17044,-1.06981,0.333701,0.108852,0.950661,-0.114141,-0.53898,1.11804,-1.33537,-0.021897,-0.352623,0.129769,0.0185073,-0.501243,0.333733,0.0270793,
0.206945,0.175505,-0.122178,1.03877,1.03558,1.04252,1.08077,0.774626,0.812726,0.715215,0.479665,1.02002,7.7378,-1.04478,2.73764,-0.242039,-0.171637,-2.76086,-0.0451983,0.211915,1.30993,-0.567807,0.337062,0.231973,0.773931,0.133012,-0.835638,1.30078,-1.33341,0.181651,-0.261251,0.212364,-0.184579,-0.384071,0.379818,0.0811296,
0.214775,0.193929,-0.138818,1.02151,1.02805,1.0285,1.06211,0.747768,0.788885,0.705413,0.494073,1.04515,8.1506,-1.64957,2.98689,-0.381571,0.112107,-3.4406,-0.101551,0.397409,1.43654,-0.57984,0.577117,0.116624,0.599717,0.264066,-0.939625,1.3729,-1.46401,0.275234,-0.183532,0.273101,-0.266415,-0.385606,0.402213,0.0855717,
0.230734,0.214607,-0.157121,1.00669,1.02063,1.01678,1.04153,0.737428,0.784092,0.696592,0.509127,1.06747,8.71319,-2.3,2.61464,0.0311966,0.806896,-4.69721,0.117727,0.618048,1.10744,-0.172292,0.639321,0.446677,0.370195,0.391672,-1.28634,1.25374,-1.88818,0.295505,-0.194719,0.337919,-0.295768,-0.360739,0.408461,0.11638,
0.252312,0.234125,-0.175391,0.996971,1.01379,1.01132,1.01929,0.733927,0.787296,0.687519,0.524618,1.08967,9.0275,-2.6784,2.67573,0.370005,0.941356,-5.62131,0.295211,0.711533,0.67847,-0.0022502,0.569913,0.519538,0.19621,0.190945,-1.48952,1.26817,-2.02275,0.437441,-0.222759,0.318788,-0.255407,-0.303733,0.455532,0.117175,
0.277106,0.251413,-0.191993,0.993486,1.013,1.01141,0.997833,0.745139,0.805264,0.677818,0.541785,1.11076,9.24815,-2.55901,2.64909,0.623492,0.888068,-6.41667,0.609605,0.843072,0.523226,0.365553,0.287705,0.643221,0.175953,-0.0403899,-1.64135,1.47188,-2.04072,0.596286,-0.320206,0.336833,-0.198831,-0.341872,0.398399,0.134283,
0.300474,0.260194,-0.207094,0.99576,1.0081,1.01763,0.981346,0.782644,0.850655,0.671241,0.555425,1.1127,9.39788,-2.49998,2.40833,0.603787,1.10228,-6.42166,0.728762,0.75519,0.626514,0.412318,-0.0444976,0.74216,0.139692,-0.301635,-1.67044,1.45337,-2.26851,0.707014,-0.291605,0.370001,-0.351708,-0.352691,0.458865,0.258424,
0.320279,0.26318,-0.218713,0.998552,1.00585,1.02333,0.969105,0.813782,0.888806,0.665016,0.565593,1.11431,9.51505,-2.62477,2.59511,0.572046,1.11342,-6.42166,0.708753,0.862732,0.618297,0.439825,-0.0439109,0.729828,0.172299,-0.323149,-1.63634,1.4576,-2.20815,0.709411,-0.298205,0.364989,-0.316551,-0.420588,0.449848,0.295794,
0.334902,0.26326,-0.226713,1.00218,1.00367,1.0298,0.958919,0.856679,0.937679,0.661107,0.572611,1.10841,9.50164,-2.64051,2.52174,0.53359,1.22026,-6.42166,0.788059,0.786211,0.605366,0.404205,-0.12586,0.760126,0.172069,-0.403589,-1.64637,1.44255,-2.20292,0.723411,-0.286581,0.342872,-0.312844,-0.386014,0.465458,0.295675,
0.340378,0.260799,-0.229282,1.00507,1.0042,1.03472,0.953124,0.884805,0.968887,0.65694,0.579178,1.10352,9.55096,-2.65437,2.47911,0.522704,1.3281,-6.42166,0.785212,0.796882,0.551032,0.429836,-0.139866,0.808655,0.267477,-0.345186,-1.59563,1.52416,-2.13693,0.718149,-0.296708,0.292142,-0.244821,-0.439911,0.40786,0.267851,
0.340688,0.258667,-0.227678,1.0063,1.00701,1.03634,0.952663,0.901959,0.987269,0.654181,0.58344,1.09541,9.60556,-2.54675,2.64174,0.435775,1.20033,-6.42166,0.830622,0.939589,0.642715,0.495965,0.115566,0.818923,0.327558,-0.282952,-1.56112,1.68863,-2.07332,0.675503,-0.294874,0.259846,-0.0885187,-0.481209,0.41644,0.155251,
0.33739,0.254963,-0.225497,1.00457,1.00784,1.03486,0.95758,0.903657,0.989463,0.652371,0.581772,1.08493,9.91573,-2.78181,2.39827,0.0885464,1.47314,-6.33941,1.25842,0.862684,1.00296,0.128266,0.185452,0.852118,0.489423,-0.509447,-1.20329,1.69576,-2.16879,0.72522,-0.284002,0.13667,0.0263399,-0.55175,0.486884,0.119599,
0.331336,0.246744,-0.222451,1.00147,1.01082,1.03172,0.964992,0.892606,0.978183,0.648982,0.577157,1.06612,10.3699,-2.62072,1.96421,-0.451176,1.91314,-6.03517,1.70871,0.615895,1.5337,-0.414329,0.410762,0.957624,0.701391,-0.708125,-0.894129,1.71527,-2.27078,0.838572,-0.323292,0.0541481,0.107613,-0.519597,0.605746,0.118938,
0.324851,0.23835,-0.220437,0.997663,1.01236,1.02825,0.974804,0.881113,0.966704,0.644797,0.573731,1.04147,10.3762,-2.45817,1.75936,-0.443372,1.90522,-5.84366,1.58953,0.506339,1.60195,-0.429738,0.265234,0.93377,0.607726,-0.738179,-0.87877,1.6504,-2.31585,0.827068,-0.356518,0.0871619,-0.0547727,-0.546151,0.639293,0.173034,
