Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.844213,0.855906,0.829143,1.05243,1.09976,1.04815,1.09813,0.989152,0.983474,0.973438,0.937566,0.998385,1.92527,5.69327,3.34406,-1.51471,3.26003,2.01562,-2.20615,-1.91687,-2.23299,-0.989448,-0.263074,-0.896256,1.60468,-0.255782,0.692434,0.492349,1.00405,0.380254,-0.440775,-0.674182,0.341774,-0.0115096,-0.435223,0.120232,
0.690166,0.700915,0.661276,1.10592,1.19637,1.1003,1.19182,0.992455,0.983973,0.946469,0.84999,1.02084,2.08752,4.70734,3.62738,-1.13615,2.9131,0.939089,-2.26312,-1.55723,-3.32889,-0.637943,-0.393786,-0.90592,1.21984,-0.270116,0.556731,0.247791,0.522755,0.0790016,-0.620841,-1.07748,0.0838741,0.145415,-0.233184,-0.0142933,
0.537214,0.540489,0.496295,1.16144,1.28611,1.15538,1.27972,0.99341,0.983305,0.925618,0.763098,1.03494,1.6838,5.07652,3.45387,-0.201792,2.96583,0.53759,-2.48591,-1.1795,-3.34772,-0.461804,-0.460799,-0.813986,1.18294,-0.0631246,-0.126333,0.278452,0.206584,0.153664,-0.682756,-0.939856,-0.0383726,0.141565,-0.127725,-0.0624512,
0.387819,0.375005,0.333853,1.2156,1.37202,1.21184,1.36349,0.995359,0.985674,0.903674,0.687868,1.0543,2.13763,4.17506,3.79469,-0.0875728,3.1672,0.000174997,-2.34082,-1.15753,-3.47566,-0.40725,-1.10898,-0.669768,1.083,-0.562498,-0.197678,0.382465,-0.0133098,0.296221,-0.635325,-0.72752,-0.0139818,0.164765,0.12452,-0.0947793,
0.239192,0.208355,0.173319,1.26986,1.46002,1.26932,1.45343,0.986299,0.978022,0.883488,0.606966,1.07152,2.22188,4.65055,4.07833,-0.217679,3.3485,-0.239962,-2.11698,-1.5324,-3.25932,-0.362417,-1.07335,-0.901437,1.09347,-0.747893,-0.236114,0.291724,-0.123863,0.352381,-0.561109,-0.761403,-0.303164,0.079515,0.236731,-0.221409,
0.0911919,0.0420318,0.0159045,1.32553,1.54653,1.32803,1.53801,0.987993,0.980788,0.861019,0.526631,1.08805,2.49644,4.83703,4.39764,0.15737,3.24455,-0.343686,-2.33061,-1.62614,-3.12746,-0.253748,-1.09342,-0.733621,1.00308,-0.333323,-0.334846,0.267334,-0.148551,0.437646,-0.368739,-0.56256,-0.254959,0.127484,0.194536,-0.241897,
0.0998049,0.0203663,0.0319899,1.32859,1.53456,1.33879,1.5154,1.01628,1.01573,0.866349,0.528916,1.10909,2.59189,5.08869,5.14537,-0.193479,3.20037,-0.820089,-2.21889,-1.23196,-2.76532,-0.51952,-0.98235,-0.437066,0.795495,-0.0133522,-0.122874,0.214704,0.0291429,0.554324,-0.426759,-0.376819,-0.0298739,0.0374339,0.226698,-0.308621,
0.108979,0.00874989,0.0455651,1.32926,1.51852,1.34508,1.49343,1.03209,1.03606,0.873966,0.548491,1.09475,2.79438,5.18093,4.79484,0.247231,3.46168,-0.833124,-2.11771,-1.58066,-2.43451,-0.507855,-0.987954,-0.250927,0.548861,-0.0968641,-0.44628,0.0203339,-0.0882283,0.591531,-0.274891,-0.221004,-0.12365,0.129434,0.346189,-0.363378,
0.118063,0.00231179,0.0550245,1.33061,1.51098,1.35136,1.48508,1.04747,1.05643,0.872231,0.566969,1.08062,3.22139,5.45541,4.60389,-0.031507,3.89921,-1.24039,-2.21527,-1.61058,-2.4329,-0.588922,-1.14235,-0.138009,0.620976,-0.58853,-0.613542,0.247156,-0.384193,0.72966,-0.297784,-0.0611532,-0.255799,0.0640051,0.355097,-0.286184,
0.123074,0.0013399,0.0614653,1.333,1.50726,1.35607,1.47939,1.06559,1.07797,0.868959,0.570727,1.06007,3.45258,5.70723,4.75518,0.522048,3.6678,-1.58129,-2.1082,-1.50396,-2.26389,-0.303391,-1.03794,-0.171063,0.718239,-0.607883,-0.640991,0.453402,-0.373637,0.662587,-0.347843,-0.0450088,-0.292475,-0.0167815,0.373348,-0.171123,
0.127167,0.00151237,0.0657934,1.33555,1.50139,1.36054,1.46772,1.09718,1.11271,0.862853,0.572543,1.02938,3.79954,6.53792,4.8563,0.894207,3.91371,-1.93614,-2.25854,-1.66288,-1.63423,-0.214569,-0.989387,-0.0491793,0.699901,-0.649271,-0.694452,0.27585,-0.445828,0.859613,-0.17308,0.131601,-0.387325,-0.0285016,0.404049,-0.474812,
0.129299,0.00243065,0.0702637,1.33484,1.49701,1.36219,1.45478,1.11625,1.13407,0.863977,0.56715,0.993652,3.48564,6.59601,4.48636,0.826391,3.7457,-1.75962,-2.21115,-1.84125,-1.58227,-0.623512,-0.746476,0.15445,0.708666,-0.180963,-0.804732,0.0626245,-0.136187,0.866289,-0.348678,-0.093836,-0.369841,0.073019,0.45178,-0.544602,
0.130664,0.00358863,0.074166,1.33353,1.49197,1.36301,1.45154,1.1194,1.13958,0.862231,0.540897,0.949789,3.7425,6.69109,4.42556,0.940786,3.84876,-1.69903,-2.22501,-1.98529,-1.30936,-0.346198,-0.836947,0.199282,0.745988,-0.15832,-0.894514,0.17876,-0.186128,1.034,-0.193189,-0.0737171,-0.304613,0.0457098,0.45532,-0.550728,
0.130324,0.00720685,0.0791751,1.33261,1.49553,1.36237,1.45352,1.11591,1.13741,0.859058,0.530979,0.906735,3.53622,7.20132,4.24739,1.04621,4.0301,-1.73248,-2.04621,-2.02767,-0.768003,-0.240468,-0.697545,0.123323,0.739114,-0.0319593,-0.855601,0.351926,-0.224879,1.16952,-0.187841,0.103851,-0.205067,0.0295337,0.3195,-0.468222,
0.128589,0.0107225,0.0870126,1.32819,1.49499,1.35851,1.44467,1.12121,1.14224,0.857092,0.509076,0.874392,4.01222,7.00648,4.12334,1.22391,3.79065,-1.71247,-2.06786,-1.90767,-0.916814,-0.149565,-0.689126,0.272969,0.841062,0.0320338,-0.985623,0.275091,-0.122338,0.987136,-0.172956,-0.0643187,-0.375237,0.0428779,0.387928,-0.562051,
0.127416,0.0136019,0.0964202,1.32643,1.49674,1.35645,1.43747,1.12199,1.1416,0.856085,0.493943,0.839669,3.85282,7.29487,3.9178,1.23502,4.01263,-1.73946,-2.1734,-1.88894,-0.909628,-0.42043,-0.829311,0.151087,0.721268,0.265988,-0.950895,0.355483,-0.160411,1.10597,-0.236635,-0.0251971,-0.380266,0.0106486,0.278446,-0.3144,
0.12699,0.0171799,0.105952,1.32546,1.49882,1.35447,1.43193,1.12338,1.14119,0.8577,0.489917,0.819576,3.64379,7.23717,4.10755,1.46057,4.05313,-1.85209,-2.33351,-1.77153,-1.00128,-0.193684,-0.883675,0.161381,0.709896,0.118054,-0.933721,0.348969,-0.222857,1.08069,-0.21339,0.0742607,-0.395254,0.00582672,0.244063,-0.382878,
0.128818,0.0211391,0.114296,1.32599,1.50412,1.35258,1.42913,1.12438,1.13962,0.85732,0.498068,0.817811,3.62984,6.56766,4.6712,1.19679,4.16571,-1.42132,-2.15788,-1.52605,-1.05012,0.0537438,-0.76259,-0.0210971,0.606661,0.577484,-0.91918,0.270455,0.00239105,1.08282,-0.0514767,-0.134033,-0.0648901,0.0233232,0.0953935,-0.3483,
0.127316,0.0258517,0.120437,1.32625,1.50376,1.34899,1.42426,1.13094,1.14385,0.85418,0.504629,0.849529,3.9089,6.23807,5.82392,1.20643,3.12442,-1.36579,-2.22182,-1.19438,-1.45868,0.422772,-0.64936,-0.346006,0.59301,0.510381,-0.789252,0.120347,-0.193259,0.86026,-0.105666,-0.289836,-0.0809626,-0.050482,-0.0197229,-0.406171,
0.127554,0.0301092,0.125574,1.32529,1.50187,1.34519,1.41005,1.14525,1.15481,0.851519,0.504284,0.911766,3.5314,5.04265,5.70462,0.737804,2.5227,-1.11651,-1.73683,-1.00678,-2.31113,0.16223,-0.780924,-0.480591,0.744226,0.648637,-0.517429,0.20054,0.129103,0.481845,-0.278234,-0.570577,0.119722,-0.00916264,-0.0553577,-0.0904825,
0.131689,0.0340743,0.129259,1.32717,1.50426,1.34401,1.39968,1.15568,1.16139,0.852233,0.525409,0.977671,3.62867,4.77311,6.27161,0.551522,3.04461,-0.667208,-1.8182,-0.870047,-2.33645,0.187957,-0.831217,-0.47609,0.644032,0.668389,-0.382049,0.000201208,0.232796,0.562637,-0.0616341,-0.376424,0.413417,-0.0288409,0.0340338,-0.363148,
0.138817,0.0366691,0.131618,1.32488,1.49867,1.33888,1.38632,1.16354,1.16561,0.853254,0.538848,1.05572,3.89833,4.03662,6.12706,0.4859,2.83157,-0.318521,-1.4816,-0.822145,-2.57389,-0.0383119,-0.84798,-0.560879,0.763975,0.27881,-0.348451,0.0233345,0.312111,0.335614,-0.112371,-0.543235,0.535153,-0.11599,0.0215703,-0.16255,
0.149337,0.0380648,0.134734,1.32167,1.49571,1.33255,1.374,1.16206,1.15901,0.854514,0.554776,1.13133,4.03796,3.38664,6.20389,0.243567,3.33695,0.329643,-1.5528,-0.938695,-2.53228,-0.0874203,-0.834856,-0.442763,0.928736,-0.0443514,-0.22479,-0.0492789,0.612987,0.344928,0.077625,-0.449846,0.952579,-0.131158,0.00793285,-0.367084,
0.162834,0.0383387,0.135183,1.32022,1.48824,1.32796,1.37065,1.16437,1.15716,0.851461,0.565375,1.20006,4.11486,3.40642,6.42797,0.134422,3.47205,0.900643,-1.76925,-0.855087,-2.59712,0.171904,-1.07267,-0.572898,0.771993,-0.270403,-0.295246,-0.155558,0.636872,0.473867,0.185642,-0.413792,0.851723,-0.123448,-0.113809,-0.402324,
