Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.857108,0.857839,0.851188,0.984151,1.0072,0.979125,1.01507,0.991167,0.980312,0.999847,0.918805,1.01264,1.96352,-2.41004,-1.63678,-1.28416,1.19971,4.81047,0.953111,0.0895829,1.1308,1.83803,2.41841,-0.142484,-0.202707,0.564721,-0.235659,-0.936602,2.29521,-1.44443,0.422089,-0.415522,0.113303,-0.372162,0.147123,0.454634,
0.717392,0.719019,0.700817,0.968084,1.02707,0.959555,1.03595,0.981454,0.959101,0.984392,0.828423,1.03114,2.64085,-2.02524,-1.60157,-2.15301,1.35689,4.81453,0.979527,0.185524,0.740212,2.3418,2.23928,-0.591186,-0.353591,0.561435,-0.093778,-0.978244,2.59232,-1.16736,0.388767,-0.130329,0.414149,-0.232957,0.307301,0.316181,
0.580233,0.58222,0.548491,0.951017,1.04932,0.938085,1.06199,0.949403,0.915549,0.965872,0.738942,1.06904,2.95477,-2.71534,-1.22958,-2.95425,1.40293,4.90891,0.857922,0.468594,0.446359,2.18739,1.98286,-1.07361,-0.399835,0.443826,-0.192867,-1.0937,2.47897,-1.17695,0.276816,-0.205962,0.351075,-0.285019,0.254812,0.410711,
0.444469,0.447055,0.393598,0.933747,1.07058,0.917369,1.0905,0.916748,0.87213,0.941586,0.648736,1.09211,3.38476,-2.54864,-1.79809,-3.34405,1.76048,4.80985,0.99644,0.524564,0.663974,2.28523,1.58945,-0.935183,-0.509353,0.0945549,-0.219072,-0.69946,2.30941,-0.888666,0.310724,-0.0564721,0.227586,-0.234163,0.244631,0.338606,
0.311437,0.312915,0.235922,0.916332,1.09477,0.897991,1.12387,0.893278,0.838722,0.918081,0.560184,1.09908,3.4371,-1.96521,-1.98205,-3.40136,2.14339,4.61468,1.51733,0.660697,1.10938,2.24015,1.58392,-0.714635,-0.147836,0.0818934,0.162933,-0.464246,2.23425,-0.65132,0.218175,-0.0804112,-0.080052,-0.170263,0.307245,0.291759,
0.178923,0.180393,0.0768827,0.896664,1.12546,0.877687,1.15994,0.861481,0.796926,0.888735,0.450085,1.08228,4.47939,-1.35213,-2.53386,-3.53394,2.59444,4.41734,1.77646,0.00100194,2.2183,1.7702,1.8965,-0.455782,0.0182593,0.19266,0.477349,-0.382019,2.41957,-0.726683,0.280201,-0.14066,-0.0345856,-0.119685,0.42787,0.183058,
0.189588,0.189585,0.0646821,0.891872,1.14802,0.877459,1.18712,0.840809,0.777969,0.856835,0.424834,1.04317,4.86379,-1.0761,-2.5744,-3.72177,3.05505,4.62593,2.0701,-0.0922979,2.94195,1.56285,2.12329,-0.404468,0.0919242,-0.0957391,0.940493,-0.334507,2.25239,-0.483819,0.362916,-0.15564,-0.0414776,-0.106412,0.509412,0.214251,
0.200909,0.195322,0.0521587,0.886936,1.16919,0.876433,1.21297,0.816405,0.754949,0.840963,0.406443,0.970249,4.77551,0.0043825,-3.3878,-3.73343,3.34088,4.32307,2.04686,-0.940037,3.73077,0.933651,2.62989,0.0107162,0.692002,0.226687,1.31588,-0.23639,2.63932,-0.364403,0.252479,-0.0405202,-0.0271171,-0.153334,0.562746,0.152098,
0.210549,0.199017,0.0430861,0.882384,1.18653,0.873829,1.22893,0.790465,0.730356,0.830563,0.383571,0.860632,4.39366,0.428173,-4.18671,-2.73755,3.03581,4.481,1.92083,-1.84271,4.22455,0.329874,2.5519,-0.00244765,1.07251,0.759819,1.24308,-0.320072,2.45567,-0.419176,0.0929068,0.0399267,0.221902,-0.271243,0.414487,0.0214943,
0.221184,0.200407,0.0347199,0.879349,1.20312,0.873791,1.24646,0.784651,0.725643,0.828765,0.365071,0.74732,4.35733,1.13033,-4.76376,-2.30333,3.5666,4.77664,1.9709,-2.35317,4.70171,0.197552,2.30539,0.606764,1.05356,0.511312,1.23536,-0.215319,2.51777,-0.0106667,0.0578655,0.121621,-0.126697,-0.220657,0.597339,0.136696,
0.226664,0.202368,0.0287632,0.878148,1.22002,0.874073,1.26657,0.76836,0.710038,0.827446,0.344706,0.655504,3.90729,1.4669,-4.45762,-1.99224,3.51462,5.11084,1.82477,-2.22213,4.38427,0.0555493,2.28805,0.287422,1.24902,0.757741,1.40312,-0.56771,2.47836,-0.124864,-0.132031,0.192916,-0.394053,-0.0947301,0.665698,0.176666,
0.230931,0.204467,0.0252522,0.875948,1.23181,0.870061,1.27174,0.762798,0.704531,0.829385,0.353189,0.591,3.79378,0.833839,-4.37853,-1.95692,2.97646,4.54052,1.67679,-2.21636,4.58118,0.727049,2.37011,0.301061,1.06604,1.34854,1.64207,-0.204956,2.39998,-0.00491765,0.0916909,0.00891237,0.0517766,-0.245672,0.505888,0.0543979,
0.234239,0.206954,0.0236495,0.873033,1.25028,0.868152,1.27575,0.747951,0.688698,0.833343,0.354554,0.539864,3.88264,0.760564,-4.18995,-1.96275,3.10655,4.38897,1.60384,-2.0062,4.43955,0.864684,2.47761,0.0962908,1.27881,1.11537,1.57464,-0.320921,2.69989,0.0698591,-0.0647171,-0.021922,-0.0437327,-0.206685,0.732653,0.0971458,
0.231138,0.209392,0.0228254,0.872469,1.25473,0.867428,1.27563,0.74928,0.691205,0.840089,0.36722,0.507814,3.54934,0.814889,-4.67584,-1.72073,3.29435,3.87004,1.56318,-2.38742,4.32356,0.556514,2.11777,0.519528,1.28577,0.838062,1.59746,-0.437681,2.43513,0.237795,-0.156426,0.195011,-0.200758,-0.237861,0.543132,0.0610332,
0.226236,0.21412,0.0211928,0.869341,1.25628,0.866799,1.26831,0.770394,0.713615,0.843852,0.380979,0.501229,3.76296,0.746894,-4.09706,-1.88283,2.49041,3.10079,1.40491,-2.09327,4.75805,0.584565,2.0863,0.477593,0.943008,0.929041,1.44922,-0.353401,2.32065,-0.0769109,-0.0244544,0.0845247,0.0843951,-0.352868,0.454743,0.0401343,
0.216298,0.220191,0.0228451,0.865073,1.24955,0.860945,1.24234,0.781726,0.726031,0.844959,0.391299,0.526521,3.11744,0.418572,-4.17926,-1.94428,1.24484,2.55795,1.30983,-1.55724,3.95046,0.218502,2.20027,0.429432,0.929523,1.12373,1.43293,-0.448405,2.08136,-0.441469,-0.199531,-0.0299999,0.305816,-0.412629,0.167659,0.165638,
0.208536,0.22627,0.0257326,0.864566,1.23959,0.85763,1.20662,0.828368,0.775455,0.845778,0.405011,0.553386,2.71924,0.200088,-4.42459,-2.19304,1.21307,1.23492,1.44686,-1.33704,2.75466,-0.343942,2.23113,0.797442,0.729154,0.894963,1.74285,-0.744255,1.55536,-0.618509,-0.540853,-0.178543,0.445806,-0.439971,-0.204409,0.301125,
0.20451,0.237948,0.0325993,0.872842,1.24352,0.872677,1.18551,0.832823,0.788191,0.858521,0.423703,0.592439,2.19854,-1.47708,-3.74726,-1.018,2.36475,-1.88518,0.999492,-0.827758,0.957344,1.09552,1.72444,0.14253,1.17797,0.80297,0.579233,0.13688,1.2673,-0.454128,-0.205683,-0.272092,0.0799357,-0.138459,0.33193,0.235266,
0.200635,0.250582,0.0458703,0.885766,1.21273,0.889851,1.13946,0.853639,0.819683,0.872691,0.471174,0.645639,2.09076,-3.43288,-3.31024,0.151348,2.34862,-2.30054,1.0409,-0.59521,0.15822,1.54841,2.51192,-0.0160329,0.578179,0.738393,0.37426,0.634542,0.996604,-0.256078,0.80738,-0.213677,-0.151995,-0.0921077,0.432201,0.201136,
0.201024,0.260001,0.0639688,0.896904,1.17234,0.904495,1.08488,0.891807,0.867173,0.890418,0.499899,0.704415,1.57165,-2.84757,-3.63153,0.676369,1.922,-1.92351,1.45132,-0.283088,0.100781,1.92683,2.36143,0.270597,0.547362,0.798203,0.105054,0.410656,0.930088,-0.522232,0.977763,-0.077145,-0.428765,-0.174347,0.385015,0.220147,
0.204877,0.263756,0.0843192,0.910695,1.13355,0.921596,1.04382,0.914504,0.898072,0.920314,0.5481,0.759868,0.658666,-3.00841,-3.30266,1.1272,1.98791,-0.90391,1.6112,-0.346536,0.0285888,1.97926,2.08185,-0.110184,0.652658,1.11005,-0.0834913,0.196156,0.907733,-0.695956,0.969166,-0.0130376,-0.650032,-0.185349,0.457802,0.0994572,
0.216284,0.264078,0.105662,0.924032,1.08662,0.938631,1.00519,0.933088,0.923768,0.969742,0.620375,0.794443,-0.761345,-3.17969,-3.65974,2.26606,1.69357,0.0795922,2.15609,-0.485817,-0.0251186,1.90633,1.6394,0.159103,0.697825,0.807404,-0.504575,-0.0739352,0.843114,-0.904686,0.962089,0.041307,-0.549007,-0.244398,0.366273,-0.00552174,
0.231398,0.261386,0.128168,0.936003,1.03934,0.952537,0.974792,0.937347,0.931666,0.994992,0.659826,0.818478,0.26018,-3.58518,-4.55331,3.29123,1.51305,1.29159,1.1295,-1.21168,-0.770618,1.85678,1.43571,0.314825,0.966558,0.681144,-0.0654765,-0.049016,0.857349,-0.870283,1.00728,0.457393,-0.326127,-0.319855,0.201119,0.16006,
0.245491,0.251191,0.147438,0.942386,0.982686,0.951873,0.944589,0.966425,0.958906,0.9884,0.67732,0.823708,1.2425,-4.16459,-5.08198,3.51769,1.31546,1.45582,0.344391,-1.54615,-1.00937,1.76733,1.07613,0.122557,1.13573,0.648021,0.356831,0.385124,0.925047,-0.580967,0.826175,0.780958,-0.020467,-0.338726,0.0157624,0.057085,
0.261831,0.238753,0.161209,0.947981,0.95292,0.949642,0.935134,0.996702,0.9848,0.980289,0.676816,0.813561,0.830747,-4.49864,-5.35039,3.78286,1.26543,1.81102,-0.103436,-1.48454,-1.54909,1.8331,0.989856,0.205569,1.19048,0.366434,0.496938,0.457037,0.981441,-0.455706,0.85592,0.719566,-0.0208695,-0.394436,-0.00368907,0.100546,
0.278611,0.227918,0.17309,0.955111,0.934729,0.949381,0.93465,1.00627,0.989571,0.96527,0.687584,0.827213,1.07017,-5.16201,-4.31188,3.41228,1.17526,2.2651,-0.440892,-1.13179,-1.98766,1.59747,0.855115,0.203794,1.06998,0.538365,0.556865,0.127237,0.885755,-0.133876,0.799357,0.395422,-0.0740118,-0.407135,0.00239722,0.0598863,
0.289995,0.219291,0.184229,0.958445,0.91368,0.945237,0.930481,0.997433,0.977076,0.943307,0.698949,0.833853,0.78038,-5.9928,-4.61293,3.43565,1.22982,2.58731,-0.527006,-1.1557,-1.54187,1.53474,0.584152,-0.0766886,1.00449,0.50559,0.290032,0.388575,0.719557,-0.227774,0.834646,0.493399,-0.153589,-0.451869,0.0113796,-0.0212639,
0.293251,0.211318,0.195198,0.964108,0.912993,0.944878,0.944536,1.00437,0.980422,0.901994,0.673358,0.846144,0.821671,-6.02761,-4.82691,3.53994,1.47226,3.25315,-0.58297,-1.28107,-1.95465,1.44944,0.685635,0.273362,0.977451,0.701865,0.406776,-0.0114803,0.682128,0.00754779,0.496334,0.299124,-0.230732,-0.399731,0.0706088,-0.055284,
0.289342,0.203789,0.205211,0.968632,0.914476,0.944684,0.958504,0.992093,0.96535,0.889642,0.684856,0.87201,1.04105,-6.6456,-3.99184,3.60144,1.8438,3.56531,-0.753067,-1.55213,-2.15998,1.51504,0.501217,0.425596,0.906645,0.681328,0.152479,-0.136671,0.517438,0.00123433,0.573547,0.244222,-0.319182,-0.418378,-0.0458083,0.00495094,
0.272895,0.194858,0.214626,0.975166,0.913416,0.947375,0.975507,0.98828,0.960007,0.90484,0.722739,0.900083,0.536031,-7.00249,-4.12844,3.19887,2.06451,3.26744,-0.917073,-1.76687,-2.31504,1.00564,0.534383,0.585665,0.743358,0.492088,0.462387,-0.0485511,0.261873,-0.184233,0.384666,0.0934874,-0.36362,-0.344859,-0.182013,-0.104342,
0.247153,0.187659,0.222956,0.983842,0.927253,0.953612,1.00665,0.963091,0.934874,0.929812,0.779988,0.932545,0.131037,-7.7187,-3.45044,2.82549,2.71078,2.73628,-1.37131,-2.26674,-2.7955,0.918817,-0.0471722,0.762367,0.843486,0.0947497,0.551086,0.157086,-0.126444,-0.21527,0.304405,-0.115736,-0.44322,-0.221958,-0.16565,-0.140754,
0.211458,0.183589,0.228923,0.990998,0.957684,0.960288,1.05292,0.894902,0.868884,0.965284,0.863285,0.940535,-0.478902,-8.12839,-3.25102,2.79633,3.50624,2.24441,-2.05217,-2.95272,-2.64106,0.987499,0.163727,0.632919,1.04659,-0.051451,0.315792,0.225676,-0.240223,-0.0890445,0.277084,-0.236723,-0.413491,-0.159613,0.0277127,-0.105645,
0.172087,0.182723,0.231058,1.00008,1.00345,0.970266,1.10425,0.850382,0.82647,1.00756,0.957461,0.942216,-1.54171,-8.23553,-3.58725,2.70474,3.66647,1.91859,-2.7787,-3.26341,-2.3301,1.04115,-0.0798267,0.81345,1.14482,0.0645641,0.155681,0.126539,-0.079871,0.0770257,0.233688,-0.284464,-0.331561,-0.131159,0.026755,-0.150529,
0.134398,0.186957,0.229991,1.00562,1.05402,0.976406,1.15093,0.774658,0.752734,1.06174,1.09634,0.943414,-2.3909,-8.92799,-3.66691,2.78317,3.86104,2.17638,-3.23757,-3.82499,-2.30937,1.15092,-0.348325,1.02652,1.28705,0.121386,-0.0344299,0.054494,0.261506,0.226987,0.250566,-0.390169,-0.243444,-0.191523,-0.0417551,-0.0768018,
0.0998559,0.193949,0.227663,1.00621,1.1121,0.980471,1.20017,0.685643,0.666894,1.11893,1.25289,0.93527,-2.99284,-9.68642,-3.89721,2.81677,4.67384,2.30062,-3.40533,-4.07873,-2.46137,1.62797,-0.421204,0.829943,1.5386,-0.0659963,-0.142664,-0.189986,0.470366,0.316731,0.45785,-0.302158,-0.171526,-0.155084,0.10001,-0.0221785,
0.075176,0.203967,0.223672,1.00708,1.16666,0.985057,1.24629,0.607885,0.591328,1.17381,1.41247,0.932282,-3.31502,-10.0648,-3.76036,2.77637,4.6852,2.40228,-3.78337,-4.14721,-2.81252,1.3576,-0.372702,1.02512,1.47234,-0.161556,-0.107906,-0.256487,0.432344,0.34908,0.353551,-0.228953,-0.214231,-0.181867,0.0908567,0.00226566,
