Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.860789,0.852185,0.851145,1.00792,1.00897,1.01657,1.00744,0.98862,0.996817,0.958398,0.904338,0.994478,6.37429,0.564968,0.790567,-2.11657,1.63374,-3.70392,1.17152,-0.336341,0.103925,-2.08223,1.27233,0.324397,0.133381,-1.04097,-0.443095,0.532435,-0.141419,-0.214871,0.0887241,0.298696,-0.717197,-0.179451,0.806973,0.284323,
0.723467,0.70399,0.702206,1.01601,1.0224,1.03395,1.01568,0.974539,0.990355,0.915706,0.805032,0.987489,6.54587,0.371037,0.593092,-1.92629,1.88465,-3.66908,1.06848,-0.444132,0.0357543,-2.06086,1.38978,0.299036,0.238857,-0.894646,-0.46063,0.449505,0.0497847,-0.214008,0.109548,0.231083,-0.672035,-0.139518,0.864731,0.311365,
0.58808,0.555243,0.552912,1.02376,1.03518,1.05058,1.02336,0.961989,0.985239,0.872971,0.705143,0.981741,6.57288,0.163923,0.572671,-1.71978,1.88184,-3.47951,1.16719,-0.48337,-0.0353248,-2.01968,1.19452,0.289697,0.283875,-0.879319,-0.41241,0.356913,-0.0349719,-0.258496,0.0645801,0.224582,-0.566946,-0.11759,0.828505,0.30403,
0.454662,0.406076,0.403237,1.03254,1.04721,1.06808,1.0314,0.947678,0.978166,0.831432,0.607838,0.977874,6.52238,0.124907,0.891508,-1.58436,2.00985,-3.27589,1.35423,-0.368589,-0.0585196,-1.93444,1.32188,0.206475,0.292538,-0.749803,-0.394873,0.437026,-0.0374339,-0.220745,0.0748761,0.272816,-0.531402,-0.106947,0.875485,0.238011,
0.322881,0.256203,0.253692,1.04017,1.0572,1.08383,1.03982,0.931488,0.968786,0.791889,0.510797,0.97403,6.51559,-0.163902,0.958652,-1.39514,2.06748,-2.96949,1.57235,-0.30066,0.113204,-1.64617,1.29907,0.204061,0.376937,-0.591539,-0.349218,0.552822,-0.118979,-0.310544,0.185432,0.271286,-0.52277,-0.0878059,0.849608,0.168437,
0.193953,0.105351,0.105152,1.04931,1.06584,1.1004,1.04799,0.917071,0.960709,0.754381,0.414204,0.964913,6.31707,-0.258648,0.716246,-1.09095,2.17383,-2.66654,1.37673,-0.467938,0.0684258,-1.94626,0.940137,0.383821,0.514633,-0.442756,-0.302174,0.497472,-0.204424,-0.347685,0.203074,0.374658,-0.571098,-0.064821,0.797997,0.153321,
0.206148,0.101436,0.106736,1.04967,1.06782,1.09964,1.04992,0.912371,0.953619,0.760848,0.415361,0.961077,6.13828,-0.671451,0.5844,-0.88399,2.32849,-2.53796,1.35049,-0.58861,0.0263992,-1.901,0.549018,0.40324,0.617539,-0.307485,-0.231069,0.406225,-0.207853,-0.343192,0.149423,0.390743,-0.662814,-0.0537337,0.766317,0.188543,
0.21775,0.0956812,0.110197,1.04927,1.06568,1.0973,1.05117,0.909808,0.948878,0.77043,0.422053,0.957432,6.23116,-1.06732,0.548977,-0.713387,2.59702,-2.32691,1.19925,-0.662136,0.20951,-2.05905,0.144613,0.514646,0.659114,-0.294461,-0.234382,0.242733,-0.312978,-0.218666,0.164136,0.319388,-0.626458,-0.0670097,0.727828,0.261693,
0.228538,0.0888288,0.116483,1.04715,1.06062,1.09303,1.04985,0.913344,0.949983,0.7818,0.428007,0.951818,6.51995,-1.53414,0.504338,-0.69991,2.66995,-2.03651,1.28894,-0.757646,0.528573,-2.20421,0.00880379,0.760635,0.687235,-0.0823762,-0.229087,0.0592205,-0.437852,-0.0859001,0.2493,0.183396,-0.631714,-0.0350724,0.686,0.437643,
0.237537,0.081057,0.126477,1.04277,1.0592,1.08674,1.04774,0.91038,0.94395,0.795713,0.433244,0.947961,6.64265,-2.01265,0.773528,-0.691693,3.00002,-1.76089,1.28209,-0.819652,0.740473,-2.41972,-0.191433,0.709676,0.578682,0.229372,-0.323833,-0.267111,-0.390788,0.0601358,0.162466,0.020216,-0.611693,0.011842,0.69574,0.48174,
