Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.882044,0.83557,0.831018,1.03057,1.03798,1.02499,1.03467,0.997242,0.99519,0.971428,0.904862,0.92674,2.59778,9.01847,0.50648,0.451799,0.840102,0.906432,0.486462,-1.45796,1.12375,-1.52096,-1.02219,-0.180716,1.68802,1.05046,-0.46838,1.18118,-0.519957,0.385771,-0.433633,-0.0115414,0.332111,-0.490738,-0.564211,-0.089552,
0.762513,0.671247,0.658943,1.05891,1.07124,1.04868,1.05949,1.01214,1.00705,0.943036,0.808181,0.849164,2.0463,9.83731,-0.0630792,0.367098,0.32474,1.04316,0.194513,-1.42505,1.34754,-1.62183,-1.02185,-0.0241069,1.16299,1.25681,-0.410663,0.942817,-0.31201,0.262313,-0.311672,-0.0551396,0.443658,-0.445132,-0.482651,-0.175378,
0.642775,0.50629,0.483523,1.08654,1.10025,1.07215,1.08215,1.03523,1.02687,0.912184,0.711826,0.767071,1.64515,10.3685,-0.59295,0.455909,-0.0253246,1.31974,0.0528953,-1.21854,1.329,-1.53368,-0.962394,-0.0175017,1.13235,1.23015,-0.343599,1.09491,-0.211956,0.304523,-0.296895,0.0270395,0.374059,-0.440696,-0.401217,-0.160533,
0.52404,0.340509,0.306537,1.11295,1.12775,1.09441,1.10281,1.06062,1.04868,0.883131,0.614009,0.684591,1.59617,10.2483,-0.707805,0.289082,-0.158594,1.41748,0.0214076,-1.35442,1.34552,-1.4481,-0.861077,0.120515,1.13649,1.35844,-0.466623,1.06272,-0.150031,0.322963,-0.184019,0.00402364,0.336068,-0.423254,-0.36478,-0.164842,
0.405656,0.17466,0.129817,1.13993,1.15667,1.11842,1.12385,1.086,1.07138,0.856624,0.516522,0.606804,1.42517,10.1846,-0.379896,0.18331,-0.14036,1.03989,-0.0473979,-1.22594,1.21351,-1.45244,-0.796758,0.0695817,1.10505,1.14854,-0.494928,0.975399,-0.182232,0.285645,-0.169521,-0.0428936,0.400944,-0.379967,-0.245244,-0.14434,
0.285669,0.00948276,-0.0455005,1.16703,1.18389,1.14342,1.14198,1.11799,1.1015,0.830356,0.422297,0.535218,1.56194,10.0057,0.166188,0.142626,-0.162325,0.703545,0.244938,-0.891707,1.22106,-1.3172,-0.514456,0.0392893,0.999036,0.871845,-0.380118,1.07261,-0.182168,0.196574,-0.0675957,-0.0864692,0.620578,-0.349324,-0.136849,-0.138618,
0.281051,0.0097066,-0.0490964,1.16428,1.17648,1.14465,1.13062,1.15223,1.13667,0.834063,0.423418,0.534253,1.73266,10.0265,0.270012,0.039856,0.243567,0.379616,0.431597,-1.07676,1.33266,-1.31879,-0.180963,0.128767,1.00031,0.574805,-0.365581,1.04661,-0.141964,0.202825,-0.0962818,-0.0410062,0.610223,-0.284191,-0.0847145,-0.118751,
0.275645,0.0104847,-0.0465507,1.16477,1.17839,1.14897,1.13181,1.16879,1.15592,0.836408,0.42585,0.546628,2.15399,9.32681,0.770907,0.0149311,0.467172,-0.137875,0.340622,-1.06971,1.07645,-1.26013,0.0570414,0.10803,1.08877,0.312158,-0.310617,0.934555,-0.0965561,0.137953,-0.0525074,-0.0810531,0.687488,-0.200855,-0.0433643,-0.0210294,
0.269596,0.0125947,-0.0382028,1.16708,1.18611,1.15542,1.13496,1.17236,1.16288,0.840349,0.427573,0.571181,2.5677,8.68815,1.25085,0.0600238,0.467357,-0.432753,-0.00796292,-0.928982,0.837195,-1.48144,0.135927,0.224063,1.14619,0.288768,-0.389976,0.947637,-0.0467348,0.0786389,-0.165788,-0.139451,0.632325,-0.202202,0.0407346,-0.0596956,
0.263651,0.0160884,-0.0268287,1.17106,1.19579,1.16313,1.14374,1.17283,1.16714,0.840787,0.429171,0.59463,2.83256,8.23871,0.946621,-0.0448152,0.807342,-0.374054,0.047665,-1.06382,0.670212,-1.49527,0.0304909,0.306972,1.12802,0.181564,-0.40829,0.954935,-0.121408,0.0700563,-0.19022,-0.0456077,0.546231,-0.141055,-0.042749,-0.00843076,
