Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.873952,0.853108,0.837843,1.01128,0.998497,1.00559,1.00801,1.01771,1.01604,0.975017,0.922461,0.966143,1.59387,1.45779,-2.867,-1.20904,1.18108,1.18239,-0.146829,0.501371,-0.850413,-0.0156104,-0.197962,0.258803,-0.450848,1.03032,-0.641086,0.739244,-0.7393,0.296015,0.192037,-0.0462355,-0.117672,-0.198247,-0.473285,-0.0984116,
0.75146,0.70649,0.673895,1.0232,0.998292,1.01191,1.01565,1.03442,1.03122,0.953168,0.846311,0.929789,1.40148,1.20193,-3.21722,-1.43595,1.38246,0.836936,-0.125006,0.404561,-1.07291,-0.114289,-0.0498209,0.380175,-0.41831,1.04946,-0.752402,0.726049,-0.673579,0.355738,0.202185,-0.0975899,-0.220659,-0.180027,-0.515575,-0.0784704,
0.631108,0.560191,0.508403,1.03775,1.00187,1.02145,1.0266,1.04871,1.04449,0.932278,0.772546,0.891082,1.23277,1.21354,-3.4511,-1.53062,1.7638,0.582566,-0.259606,0.359228,-1.33091,-0.333079,-0.029552,0.36649,-0.388262,0.960991,-0.7452,0.720052,-0.691532,0.415851,0.187025,-0.156409,-0.249717,-0.127463,-0.484597,-0.0408255,
0.511167,0.41403,0.341706,1.05924,1.02202,1.03775,1.05317,1.03813,1.03274,0.911217,0.702285,0.853014,1.36778,0.861207,-3.45997,-1.82155,2.95632,0.582992,-0.545098,-0.196926,-1.95777,-0.824933,0.0160715,0.0313398,-0.102386,0.905771,-0.698376,0.58121,-0.61724,0.462262,0.135144,-0.1897,-0.187153,-0.115314,-0.470268,0.00138212,
0.392942,0.268388,0.174609,1.08201,1.04542,1.05544,1.08163,1.01456,1.00827,0.887642,0.625956,0.811949,1.54865,0.897711,-3.67062,-1.76544,3.2453,0.472941,-0.565236,-0.273736,-1.99526,-0.923898,0.0146523,-0.185661,-0.0138266,0.982238,-0.761272,0.678812,-0.644959,0.496879,0.167661,-0.216036,-0.167276,-0.119607,-0.430287,0.00371381,
0.276116,0.122508,0.00648354,1.10066,1.06207,1.06878,1.10374,0.989696,0.982341,0.863467,0.546696,0.766985,1.50443,0.994838,-3.95769,-1.69613,2.8004,0.578458,-0.455768,-0.174858,-1.58559,-0.785427,-0.0253156,-0.155,-0.0902806,0.931374,-0.830954,0.770141,-0.600318,0.485686,0.197865,-0.176299,-0.174224,-0.12965,-0.466015,-0.0281558,
0.286615,0.123253,-0.00013841,1.10603,1.07403,1.07474,1.11128,0.959249,0.952432,0.863004,0.538056,0.753999,1.56622,1.30228,-4.08224,-1.58848,2.36288,0.584716,-0.34771,0.0564816,-1.39392,-0.587324,-0.0326003,0.00347333,-0.203912,0.88996,-0.924703,0.833299,-0.567749,0.427579,0.238646,-0.151585,-0.134277,-0.135846,-0.469691,-0.0294467,
0.293234,0.123544,-0.00641982,1.1087,1.07988,1.07804,1.11527,0.939189,0.932803,0.860315,0.530912,0.744853,1.39014,1.29367,-4.03269,-1.48963,1.94146,0.606562,-0.338474,0.18615,-1.2955,-0.37504,-0.0171554,0.143747,-0.287279,0.804661,-0.896403,0.901367,-0.567973,0.398352,0.251497,-0.159626,-0.127992,-0.154285,-0.461414,-0.0362754,
0.297522,0.123146,-0.0125502,1.10839,1.08095,1.07802,1.11443,0.929238,0.922626,0.856231,0.52113,0.739578,1.3862,1.36856,-3.89512,-1.4392,1.77783,0.622206,-0.335929,0.262745,-1.25997,-0.343009,0.0104814,0.223582,-0.316664,0.728525,-0.776253,0.87016,-0.503971,0.329967,0.272131,-0.145244,-0.0636652,-0.130849,-0.457332,-0.078421,
0.301096,0.122607,-0.0189137,1.10005,1.06295,1.07061,1.09704,0.94494,0.938481,0.852558,0.50895,0.734627,1.37029,1.36114,-3.76239,-1.32055,1.59205,0.664947,-0.271459,0.256251,-1.15101,-0.326089,0.0854935,0.228495,-0.28877,0.520797,-0.713368,0.893687,-0.452135,0.286565,0.27941,-0.152626,-0.0439737,-0.112061,-0.394355,-0.0780199,
