Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.870368,0.839736,0.846457,1.02247,1.04543,1.01892,1.07087,0.962811,0.959643,0.979825,0.934712,0.964565,2.96008,3.381,0.203027,-3.18916,4.0127,3.02306,0.920703,-0.781775,0.585368,-1.60881,0.391961,-0.663239,1.13742,-0.699359,1.10453,0.683561,0.52925,0.213033,0.24114,-0.551361,-0.504124,-0.350907,0.0468547,-0.164968,
0.740314,0.680893,0.691406,1.04506,1.0915,1.03763,1.14105,0.920883,0.914282,0.958215,0.856932,0.918528,3.37285,3.19205,-0.472318,-3.31531,4.47017,2.90784,0.989663,-0.9621,0.598613,-1.59101,0.594,-0.459881,1.05059,-0.580322,0.78846,0.768988,0.63788,0.437126,0.219283,-0.564443,-0.581583,-0.362816,-0.00598975,-0.249079,
0.611127,0.52323,0.534599,1.06795,1.12898,1.05638,1.20431,0.912563,0.902669,0.936054,0.780013,0.876916,3.4141,3.25903,-0.316201,-3.47181,4.02167,2.68796,1.09363,-0.630196,0.422484,-1.47732,1.02446,-0.010585,0.749926,-0.379797,0.877356,0.722344,0.475821,0.432204,0.264397,-0.558156,-0.57527,-0.448666,-0.0140506,-0.235784,
0.47699,0.365669,0.376479,1.08829,1.16084,1.07303,1.26197,0.902955,0.889454,0.917893,0.715188,0.851596,3.20043,2.64998,0.314278,-3.95731,3.57607,2.75552,1.05049,-0.359919,0.451245,-1.7508,1.06735,-0.0954041,0.501994,-0.315536,0.928051,0.487793,0.574144,0.253786,0.357277,-0.624709,-0.708808,-0.261472,-0.0177494,-0.14458,
0.34113,0.208227,0.21771,1.10304,1.18018,1.08356,1.3052,0.885052,0.867352,0.900565,0.646095,0.826295,3.07602,2.70566,-0.00712164,-4.40821,2.69772,2.67598,1.04527,-0.121087,0.731419,-1.86789,1.00771,-0.0347475,0.132808,0.00141231,0.426465,0.44192,0.583991,0.163111,0.339101,-0.426616,-0.779863,-0.307862,-0.135262,-0.299008,
0.202941,0.049206,0.0616182,1.11655,1.19589,1.09414,1.33421,0.876382,0.853466,0.88334,0.582364,0.806648,3.37724,1.85619,-0.214229,-4.59275,2.68291,2.28379,1.06622,0.142655,0.248493,-1.75857,0.600726,0.26697,-0.468869,0.947132,-0.265704,0.338987,0.742019,0.206909,0.173847,-0.104194,-1.06207,-0.292174,-0.0838941,-0.17754,
0.194329,0.0508229,0.0601575,1.10626,1.16548,1.08398,1.28631,0.902413,0.876831,0.884395,0.595709,0.825124,3.21949,1.63187,-0.029175,-3.9624,2.41931,2.29198,1.34275,0.177289,0.0952687,-1.39894,0.241166,0.0278985,-0.504321,1.24299,-0.327028,0.345189,0.772386,0.390292,-0.0533582,0.0984473,-0.952811,-0.190994,-0.192325,-0.1838,
0.184246,0.0494428,0.0586606,1.09615,1.13294,1.07585,1.2377,0.949343,0.922085,0.889253,0.609377,0.851629,3.42803,1.62199,0.238403,-3.17644,2.36282,2.05746,1.53443,0.0157267,-0.0768718,-1.15798,-0.245334,0.400715,-0.322835,1.1066,-0.390763,0.210183,0.651353,0.373017,-0.216012,0.177014,-1.0764,-0.249589,-0.0851763,-0.402645,
0.171671,0.0480034,0.0574399,1.08447,1.10804,1.06815,1.18987,0.974505,0.946722,0.895629,0.622965,0.882535,3.61384,1.53828,0.94284,-2.68725,2.21547,1.30602,1.82182,0.225132,-0.0084377,-1.0115,-0.575468,0.36806,-0.392084,0.962169,-0.358384,-0.124114,0.562734,0.356128,-0.292978,0.223478,-1.02741,-0.0927394,-0.0190552,-0.350998,
0.161962,0.0464271,0.0572501,1.07455,1.08749,1.06223,1.14286,1.00002,0.971982,0.896974,0.611451,0.898819,3.76358,1.53902,0.939234,-2.27116,1.98933,1.23388,1.76539,0.325354,-0.0430571,-0.949878,-0.485976,0.312427,-0.299581,1.18371,-0.509211,-0.207674,0.601306,0.317056,-0.328065,0.124255,-0.968159,-0.117337,0.0823752,-0.360458,
