Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.872685,0.857873,0.843832,1.00837,1.00621,1.01207,1.02781,1.00125,1.00741,0.954011,0.902016,0.92804,5.43644,5.51759,-2.22114,-3.29974,2.45359,-0.93168,1.4512,0.305853,2.05033,-0.934036,-0.547627,0.268794,-0.287598,-1.22211,-0.979409,1.19874,-0.887015,0.744667,0.335761,0.360175,-0.618817,-0.130715,0.331849,0.0807239,
0.74413,0.715748,0.690719,1.01809,1.01534,1.02558,1.0553,1.01732,1.02872,0.912247,0.802932,0.8577,4.90985,5.06176,-2.2279,-3.58293,2.51196,-0.788889,1.56885,0.167827,1.59849,-0.704818,-0.743384,0.546337,-0.36472,-1.03808,-0.849993,1.38411,-0.690057,0.851657,0.395737,0.341922,-0.684372,-0.053027,0.308955,0.115811,
0.620432,0.579243,0.540857,1.02831,1.02245,1.03792,1.07392,1.02946,1.04487,0.871955,0.700646,0.79003,4.02289,4.82758,-2.99551,-2.98461,2.09419,-1.18958,1.12963,0.297409,0.922045,-0.299569,-0.0605686,0.281736,-0.467965,-0.248897,-1.20809,1.22481,-0.552595,0.778311,0.440445,0.390742,-0.756781,-0.0420277,0.107391,0.0906315,
0.499555,0.448281,0.391644,1.03966,1.03596,1.05015,1.09737,1.04037,1.05946,0.83579,0.60464,0.725439,3.09308,4.73473,-2.90762,-2.56284,1.89787,-1.31838,0.770805,0.0817288,0.580385,0.142461,0.118003,0.143568,-0.119949,-0.279036,-0.984694,1.24937,-0.587802,0.708269,0.493246,0.429346,-0.492069,-0.12661,-0.0337657,0.0807116,
0.3831,0.317188,0.243549,1.05225,1.05143,1.06359,1.12217,1.05445,1.07676,0.7987,0.50441,0.662292,3.1194,4.93184,-2.87446,-2.55033,1.86559,-1.00566,0.731198,0.0995448,0.400576,0.191074,-0.0468359,0.0720424,0.0430742,-0.263687,-0.994016,1.21403,-0.553428,0.726076,0.532013,0.318252,-0.42517,-0.159785,0.00387714,0.127481,
0.273552,0.184817,0.0963936,1.0662,1.06601,1.07737,1.15056,1.07081,1.09531,0.7643,0.402523,0.591849,2.72244,5.31087,-3.41266,-2.56106,2.22611,-0.216078,0.946792,0.225484,0.509835,0.145203,-0.396673,0.0392105,0.120669,-0.399676,-0.843015,1.23261,-0.469595,0.626515,0.607124,0.311184,-0.519372,-0.07956,-0.111601,0.100196,
0.294937,0.193452,0.105499,1.07186,1.07285,1.07942,1.1495,1.08488,1.10513,0.777546,0.398385,0.590561,2.63588,5.46572,-3.49457,-2.66403,2.19822,0.0397702,1.06964,0.119536,0.597478,-0.0331811,-0.653543,0.0932768,0.206809,-0.469439,-0.821244,1.29593,-0.405973,0.563814,0.70541,0.314227,-0.512972,-0.0902095,-0.0829102,0.0573674,
0.32023,0.200476,0.111271,1.0776,1.07442,1.08123,1.14998,1.09017,1.10722,0.786895,0.394941,0.586077,2.67582,5.75518,-3.43933,-2.48529,2.37258,0.333169,1.13315,0.258937,0.659454,-0.120328,-0.973744,0.0955348,0.250813,-0.550619,-0.804059,1.18229,-0.527856,0.640167,0.712886,0.342825,-0.608045,-0.10131,-0.0944202,0.0677586,
0.347679,0.203373,0.113822,1.08547,1.08242,1.08582,1.16598,1.10325,1.11757,0.797262,0.393385,0.578949,2.10791,6.04432,-3.64682,-2.41955,2.39165,0.78712,1.03681,0.102143,0.255078,0.171664,-1.11621,0.0118948,0.41618,-0.668682,-0.761681,1.19629,-0.478021,0.438117,0.764584,0.34567,-0.571016,-0.0897564,-0.195681,0.102342,
0.37508,0.201631,0.114983,1.09247,1.08232,1.09117,1.17252,1.11311,1.12461,0.803919,0.38478,0.564975,1.8191,6.22108,-4.01038,-2.22547,2.30138,0.887138,1.15828,-0.0210011,0.0737248,0.0968996,-1.26255,-0.100927,0.476881,-0.650439,-0.873662,1.22264,-0.340174,0.517113,0.756736,0.355209,-0.507926,-0.0950652,-0.156594,0.0523034,
