Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.863264,0.867257,0.852047,1.0198,1.0494,1.02939,1.02729,0.978239,0.985572,0.977687,0.909303,0.958584,1.63217,3.69939,-0.277348,-0.321811,0.0267232,-4.85979,-3.09581,-3.94126,-1.17289,-2.85646,0.842541,0.906779,1.34494,-0.375298,-0.331475,-0.157371,0.390363,0.493542,-0.259604,0.349729,-0.994401,-0.0335355,0.453772,-0.274405,
0.732589,0.742033,0.703419,1.03664,1.09081,1.0552,1.0458,0.937615,0.951398,0.953392,0.830906,0.9299,1.59849,5.057,0.876887,-0.684093,-0.639655,-4.22461,-2.24676,-2.8449,-0.368123,-2.14455,0.650411,-0.143343,1.07251,-0.389268,-0.615213,0.265116,0.210947,0.150149,0.0926691,0.454158,-0.435998,-0.22589,0.43531,-0.169325,
0.60071,0.621539,0.554783,1.05727,1.12997,1.08219,1.07035,0.901181,0.920341,0.9328,0.751343,0.89551,1.74204,7.16189,1.61642,-1.19643,0.00691981,-3.07157,-0.75766,-1.93358,0.452176,-1.55093,1.07779,-0.662567,0.645004,-0.763789,-0.922957,0.416366,-0.0739904,0.0884049,0.122591,0.160584,0.310362,-0.106552,0.373498,-0.125216,
0.466353,0.503573,0.408646,1.0832,1.16038,1.11236,1.1004,0.898779,0.92407,0.910582,0.675906,0.869274,1.66219,7.77744,2.20295,-1.61657,-0.534689,-2.63733,-1.16491,-1.67451,0.110049,-1.21181,1.19994,-0.261128,0.262011,-1.22985,-0.988342,0.645524,-0.250392,0.0423118,0.308664,0.247376,0.0794031,-0.0517474,0.241635,-0.0231556,
0.330385,0.385016,0.267623,1.10514,1.18717,1.13749,1.12791,0.892904,0.923117,0.888991,0.60269,0.851838,1.10853,7.72584,2.1411,-2.05976,-1.31126,-2.14557,-1.40705,-1.40279,0.163076,-0.806114,1.2999,-0.460761,0.100454,-0.850728,-0.937051,0.797618,-0.146854,-0.191411,0.518354,0.215042,0.019271,-0.178268,0.220129,-0.106321,
0.190518,0.265694,0.131594,1.1268,1.21627,1.16139,1.16,0.886306,0.920598,0.864296,0.521112,0.824108,1.17887,8.11731,1.49492,-2.12479,-1.14083,-1.84546,-1.52347,-1.29119,0.438855,-0.469198,1.26588,-0.497426,0.179383,-0.633148,-1.00131,1.07868,-0.198712,0.022892,0.651814,0.0522351,-0.0708121,-0.174055,0.148718,-0.0161612,
0.186392,0.276486,0.146762,1.13058,1.19272,1.15616,1.16507,0.912189,0.94267,0.863402,0.530022,0.83487,0.918236,8.26994,1.14282,-1.95958,-0.856673,-1.4017,-1.37718,-1.14547,0.354993,-0.37339,0.939926,-0.521664,0.0299346,-0.41869,-0.952071,0.977784,-0.440281,0.0620592,0.735286,-0.00465546,-0.130834,-0.215872,0.0172124,0.0248909,
0.178373,0.277139,0.164421,1.1368,1.1722,1.15335,1.17566,0.954707,0.98147,0.865731,0.532343,0.833199,0.48803,8.23478,0.961612,-1.98007,-1.02379,-0.949894,-1.30999,-1.13147,0.267181,-0.620688,0.602087,-0.61157,-0.0391629,-0.263937,-0.781872,0.895274,-0.442723,-0.0619854,0.735661,0.163622,-0.228623,-0.216974,-0.0259298,-0.113147,
0.175102,0.269685,0.183104,1.13845,1.15511,1.1485,1.18149,0.985656,1.00893,0.864857,0.537583,0.835486,0.595226,7.68424,0.643437,-2.31651,-0.707315,-0.436665,-1.13458,-1.19045,0.227251,-1.00254,0.326816,-0.57007,0.221986,-0.410563,-0.547415,0.914373,-0.323908,-0.140132,0.746381,0.110715,-0.0860814,-0.299711,0.0155171,-0.141476,
0.177102,0.257924,0.19923,1.13695,1.14726,1.14225,1.18443,1.00269,1.02136,0.864582,0.542252,0.832371,0.839532,7.32438,0.901108,-2.23542,-0.572012,0.0159953,-1.03886,-1.23856,-0.0720946,-0.885858,0.154377,-0.243194,0.362354,-0.354705,-0.323368,0.94787,-0.404752,-0.101517,0.778439,0.148952,0.0233585,-0.288819,0.0515865,-0.119044,
