Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.851575,0.834706,0.856656,0.978118,0.968408,0.988597,0.963304,1.03696,1.04979,0.958869,0.936175,1.12209,5.15282,-0.0729873,6.35664,0.443266,-6.46832,-4.49816,0.501812,1.00748,0.707315,1.74273,1.34471,-0.352609,0.552246,-2.18845,-0.267484,0.560654,-0.336181,-1.12267,0.573076,-0.00212208,0.226149,-0.348696,1.02875,0.110088,
0.701798,0.669294,0.714408,0.956404,0.937557,0.977498,0.926056,1.07115,1.09656,0.917433,0.873846,1.24474,4.87492,0.0681463,6.45764,0.447623,-6.46832,-4.43694,0.605676,0.975075,0.658484,1.66954,1.12899,-0.519123,0.478317,-2.24002,-0.148299,0.54945,-0.29532,-1.09,0.459084,0.190157,0.275732,-0.332921,0.999941,0.128089,
0.550554,0.503271,0.572834,0.934084,0.908428,0.966411,0.892987,1.10568,1.14456,0.875672,0.810653,1.36779,5.03783,0.108198,6.4303,0.496712,-6.46832,-4.53324,0.498057,0.934347,0.614359,1.87514,0.95276,-0.46679,0.475041,-2.32454,-0.232668,0.449472,-0.488088,-1.17231,0.390876,0.149399,0.184372,-0.282658,1.07851,0.0154647,
0.399069,0.3372,0.432995,0.909388,0.880536,0.954206,0.859578,1.13371,1.18573,0.836487,0.748252,1.48774,4.67724,0.31265,6.54409,0.441154,-6.46832,-4.54085,0.859995,0.824748,0.903149,2.01518,1.08011,-0.669583,0.508989,-2.29162,-0.155648,0.524759,-0.314478,-1.13398,0.427055,0.280828,0.169927,-0.247645,1.13747,0.101164,
0.245595,0.171008,0.294015,0.885538,0.855595,0.943308,0.826393,1.16197,1.2279,0.793947,0.685863,1.61546,5.20243,0.257682,6.83988,0.425507,-6.46832,-4.93328,0.807729,0.869708,0.784287,1.72918,0.885461,-0.70995,0.641665,-2.32235,-0.0204231,0.340513,-0.418716,-1.17346,0.315554,0.151121,0.073876,-0.272474,1.16117,0.0490785,
0.0911168,0.00710614,0.155008,0.864861,0.834342,0.934236,0.800113,1.18494,1.26407,0.751889,0.621118,1.71275,4.74199,1.42989,6.22466,0.301884,-5.87066,-5.06844,1.22269,0.779331,1.30354,1.37955,0.653829,-0.824341,0.819853,-2.41978,0.358678,0.613858,-0.521245,-0.983395,0.272728,0.208573,-0.0474429,-0.121027,0.899184,0.05024,
0.0853109,0.011353,0.159615,0.866571,0.853545,0.936659,0.818843,1.16188,1.24014,0.753947,0.621205,1.66904,4.54036,2.13997,6.06819,0.191685,-5.01627,-4.91502,1.47516,0.95604,2.03805,1.24219,0.481197,-0.954738,0.992775,-2.17855,0.723848,0.637689,-0.479536,-0.82915,0.157268,0.208122,-0.210501,-0.186181,0.862023,-0.0383538,
0.0795237,0.0172346,0.164135,0.874232,0.878716,0.94474,0.846596,1.15233,1.23036,0.757978,0.613715,1.61625,4.44721,2.5789,5.87817,0.29807,-4.32656,-4.88768,1.6911,0.920052,1.56539,0.814092,0.711674,-0.786845,1.21973,-2.16173,0.998415,0.463323,-0.495589,-0.910181,-0.128015,0.114,-0.282384,-0.129669,0.991801,-0.126729,
0.0720207,0.0278348,0.166781,0.883692,0.90105,0.952273,0.876723,1.12764,1.2038,0.764102,0.605115,1.55257,4.78501,2.00388,5.25093,-0.455928,-3.44872,-4.21311,1.6888,0.627247,1.6389,0.487203,0.588273,-0.636316,0.946145,-2.45019,0.646925,0.523908,-0.693093,-0.722257,-0.0908674,-0.0276964,-0.138283,-0.146288,0.76486,-0.0309024,
0.0590899,0.0422622,0.167643,0.897505,0.921158,0.960884,0.910125,1.08985,1.16353,0.761587,0.592532,1.48956,5.45774,1.8233,4.83372,-1.26773,-2.87596,-3.54033,1.92649,0.593968,1.55015,-0.26828,0.107978,-0.865555,0.47883,-2.69683,0.600354,0.476124,-0.839476,-0.808523,-0.358414,-0.0886797,0.0117383,-0.135422,0.50802,-0.101023,
0.0436345,0.057611,0.167231,0.912953,0.946439,0.97025,0.948431,1.04909,1.11823,0.762682,0.577558,1.42568,5.2963,1.93733,4.95478,-1.66201,-2.56108,-3.53201,1.91663,0.549645,1.26098,-0.211784,0.514742,-1.14962,0.468541,-2.41282,0.72258,0.3319,-0.566044,-0.792643,-0.250962,-0.216825,-0.133681,-0.113222,0.39024,-0.0991311,
0.0276881,0.0717522,0.166828,0.924407,0.974183,0.977255,0.979499,1.00047,1.06658,0.763555,0.56889,1.40397,4.80754,1.72609,5.11485,-2.11758,-2.89025,-4.06973,1.39016,0.367549,1.01552,-0.519236,0.413881,-1.39606,0.39642,-2.41826,0.871319,0.207489,-0.693442,-0.729694,-0.373816,-0.375316,0.0740385,-0.165249,0.335409,-0.0586233,
0.0116102,0.08345,0.165131,0.935527,0.994658,0.985176,1.00339,0.955029,1.01893,0.759746,0.557182,1.39832,4.42968,2.02484,4.68055,-2.21574,-2.99321,-3.98171,1.10953,0.225695,0.836632,-0.651398,0.742583,-1.59935,0.375715,-2.4559,0.899331,0.188655,-0.464952,-0.664501,-0.358553,-0.437496,0.0304679,-0.115208,0.407133,-0.0109627,
-0.00297472,0.0942161,0.161119,0.942107,1.00641,0.988132,1.02282,0.894213,0.955351,0.758668,0.549118,1.36561,4.26064,2.73135,3.70362,-2.09628,-2.35301,-3.6428,1.00875,-0.0725783,1.45374,-1.22704,0.570873,-1.14537,0.56856,-2.46904,0.719644,0.343647,-0.698932,-0.33355,-0.428864,-0.46012,-0.052157,-0.0966388,0.426808,-0.0128565,
-0.01348,0.101028,0.157963,0.947994,1.0188,0.992005,1.03786,0.846919,0.905995,0.755437,0.538042,1.3227,4.34978,3.5026,2.89472,-2.02722,-1.88151,-3.56236,1.24974,-0.122742,1.90177,-1.57931,0.480889,-1.08619,0.59518,-2.63189,0.672286,0.296554,-0.795987,-0.338806,-0.511683,-0.412837,-0.0803233,-0.103743,0.414076,0.0837481,
-0.0161921,0.102985,0.153379,0.951906,1.03261,0.996135,1.05618,0.820007,0.878457,0.757233,0.528777,1.25589,4.43535,3.99579,2.03053,-1.60844,-1.43954,-3.51868,1.09761,-0.513012,2.32665,-1.61289,0.231335,-0.759577,0.836966,-2.68769,0.593006,0.497837,-1.06353,0.215113,-0.626486,-0.435623,-0.284271,-0.15697,0.466248,0.108198,
-0.0122863,0.101593,0.148083,0.954941,1.03761,0.999878,1.07021,0.802626,0.861828,0.760475,0.520172,1.16997,3.69275,4.82033,1.34742,-1.28391,-1.47376,-3.38946,1.10104,-0.613,2.2381,-1.5374,-0.0492771,-0.791551,0.884681,-2.61821,0.636109,0.583169,-1.19051,0.316137,-0.610316,-0.490884,-0.342605,-0.0919654,0.488085,0.110803,
-0.00607047,0.0985502,0.142334,0.960862,1.03768,1.00599,1.09037,0.803191,0.862984,0.766735,0.510199,1.06757,2.82026,5.18905,0.970577,-1.46713,-1.50477,-3.12364,0.972868,-0.830115,1.78521,-1.33287,-0.0341422,-0.716677,0.786712,-2.68765,0.656044,0.70256,-1.36741,0.3521,-0.679364,-0.448961,-0.202645,-0.0329784,0.550838,0.00204128,
-0.000999598,0.0917734,0.137585,0.969476,1.03889,1.0138,1.11459,0.819147,0.879746,0.777859,0.492065,0.953008,2.37764,6.14181,0.244006,-1.09078,-1.63746,-2.66673,0.538802,-1.5062,1.54016,-1.17266,-0.164992,-0.332322,0.938043,-2.6458,0.276357,0.713589,-1.40164,0.311466,-0.703021,-0.555704,-0.176007,-0.00291094,0.601045,-0.0191316,
0.00258892,0.08086,0.135295,0.979223,1.04132,1.0223,1.1318,0.851207,0.91281,0.784626,0.480691,0.875552,1.66668,6.65965,0.192404,-1.14264,-2.18712,-2.70134,-0.121287,-1.49674,1.17527,-1.11316,-0.193284,-0.223412,0.703913,-2.64178,0.189415,0.85384,-1.43378,0.372947,-0.649699,-0.559085,0.074288,-0.0643356,0.531964,0.0176444,
