Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.872489,0.862166,0.84832,1.00302,1.00982,1.00383,1.01238,0.950517,0.953033,0.958343,0.902754,0.938111,4.75818,4.45535,-1.71613,-2.97657,1.07091,-0.866707,-0.194726,-0.0169802,2.34586,-2.705,-0.280805,0.311216,-0.276307,-0.386253,-0.875585,0.804734,-0.424419,0.326534,-0.478375,0.231073,-0.0212529,-0.342244,0.0299402,-0.257946,
0.746199,0.720973,0.699345,1.00738,1.01907,1.00943,1.01312,0.908477,0.911146,0.918239,0.808085,0.874582,4.11889,5.16102,-1.8434,-2.82215,0.847729,-0.717774,-0.580142,0.272612,2.40013,-2.82635,-0.218713,0.248102,-0.577796,0.304133,-1.01558,0.724604,0.125032,0.340436,-0.252931,0.353849,0.00837574,-0.2737,0.0764516,-0.266282,
0.621702,0.578114,0.551196,1.01133,1.04222,1.01388,1.02829,0.814385,0.817157,0.878585,0.714134,0.81023,4.07115,5.6725,-1.44958,-2.80859,1.01459,-0.76067,-0.984607,-0.0895744,2.90892,-2.68826,-0.461928,-0.522028,-0.318025,0.57392,-1.2974,0.822681,0.110628,0.225247,-0.400431,0.487287,-0.293804,-0.350825,-0.0947192,-0.365386,
0.497716,0.431888,0.403658,1.00453,1.04316,1.0082,1.01096,0.823172,0.825226,0.836155,0.628186,0.740231,4.34084,7.19321,-1.10712,-2.25814,-0.986854,-1.44432,0.392975,0.0210187,4.05695,-0.696573,-0.710405,0.476216,-0.677151,0.238842,-1.04905,0.807829,0.432036,0.479188,0.295122,0.788603,-0.129974,-0.656734,-0.234934,-0.212516,
