Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.884958,0.858019,0.832215,1.00195,0.995843,1.00042,0.994894,1.00728,1.00825,0.961524,0.908424,0.960666,4.34669,3.35083,-1.10634,-0.564323,0.328402,-0.688977,1.04648,0.917133,1.31182,0.638721,-0.151614,0.00158425,-0.050205,0.748994,-1.36544,1.00231,-0.415439,0.209611,0.233927,0.543398,-0.298536,-0.48701,-0.122512,0.0482615,
0.771617,0.714674,0.664087,1.00492,0.994914,1.00178,0.993244,1.01103,1.0128,0.929142,0.821071,0.922883,3.49755,3.28992,-1.11394,-0.598182,0.440425,-0.478326,0.99562,0.779766,1.0193,0.841095,0.330041,-0.129338,0.0444941,0.691679,-1.36904,1.01227,-0.36298,0.275233,0.286701,0.475718,0.0321538,-0.505162,-0.00691779,0.125489,
0.658076,0.570371,0.495828,1.00989,0.998374,1.00612,0.998513,1.00796,1.00985,0.896592,0.730181,0.889375,3.17141,3.63849,-1.0355,-0.640131,0.550578,-0.143263,0.95047,0.782344,0.739435,0.694621,0.720947,-0.491373,0.115512,0.140897,-1.15107,0.858629,0.0186419,0.0557504,0.235684,0.34966,0.137744,-0.388721,0.0953132,0.100688,
0.544164,0.425695,0.326927,1.01528,1.002,1.01082,1.00726,1.00613,1.00866,0.865563,0.642481,0.863219,2.92305,3.52356,-0.644168,-0.562254,0.45905,-0.223974,0.737473,0.903402,0.700853,0.670304,0.93427,-0.58365,0.205579,-0.543781,-0.880579,0.733899,0.0335164,-0.0170672,0.280764,0.20086,0.37936,-0.385353,0.0646622,0.0715957,
0.428508,0.281402,0.15666,1.02144,1.00701,1.0171,1.0181,1.00746,1.01156,0.832925,0.552356,0.833422,3.09354,3.71888,-0.619194,-0.224106,0.577043,-0.835151,0.773106,0.687798,0.901526,0.650461,1.44337,-0.575427,0.29965,-1.06484,-0.672972,0.788385,0.119954,-0.0471336,0.404617,0.10261,0.462095,-0.326098,0.0918436,0.140292,
0.309627,0.137787,-0.0155196,1.02475,1.01428,1.02255,1.02692,1.00959,1.01659,0.800394,0.460774,0.801077,3.07094,3.80433,-0.840037,-0.408304,0.519027,-1.89688,0.921057,0.651804,1.10409,0.623512,1.93224,-0.558753,0.304925,-1.26729,-0.568148,0.713454,0.170751,-0.0177066,0.369462,0.0250608,0.473579,-0.303403,0.224092,0.201379,
0.303489,0.136503,-0.0211362,1.02379,1.02637,1.0269,1.0392,1.00253,1.01252,0.806971,0.458406,0.804386,3.11921,3.87814,-1.00873,-0.624269,0.322326,-2.49376,0.879151,0.467289,1.24221,0.540172,1.98063,-0.401004,0.413524,-1.35084,-0.654204,0.731528,0.128851,0.0211464,0.358193,0.0139265,0.434722,-0.30672,0.342846,0.202578,
0.294915,0.136347,-0.0269678,1.02267,1.03914,1.03159,1.0517,0.99886,1.01195,0.808532,0.457599,0.810148,3.07072,3.72375,-0.608738,-0.707604,0.46346,-2.54568,0.905077,0.392059,1.13665,0.718033,2.01613,-0.435921,0.404248,-1.43869,-0.57231,0.823885,0.243047,0.0436634,0.374057,0.0486109,0.409475,-0.339536,0.367621,0.200907,
0.28674,0.136483,-0.0323642,1.02017,1.04765,1.03371,1.05727,1.00127,1.01787,0.808336,0.456651,0.813163,3.34028,3.78681,-0.458114,-0.514158,0.518529,-2.46698,0.932321,0.52866,1.17819,0.785578,2.06299,-0.526399,0.403774,-1.43612,-0.581238,0.820151,0.274112,0.00341529,0.386397,-0.011409,0.440284,-0.348934,0.370955,0.151944,
0.279387,0.137116,-0.0372012,1.01798,1.05614,1.03597,1.06062,1.00777,1.02772,0.807448,0.454613,0.808305,3.36033,3.67022,-0.403124,-0.503238,0.632579,-2.52339,0.882278,0.577998,1.16385,0.752914,2.03437,-0.368706,0.459617,-1.5047,-0.533891,0.819188,0.218033,0.0597062,0.364053,0.0182615,0.430127,-0.35386,0.355568,0.173689,
