Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.836361,0.83266,0.855094,1.00682,1.01884,1.00915,1.04051,0.95864,0.962006,0.965482,0.94142,1.01514,6.67365,0.196765,4.6532,-1.06288,1.24234,0.80598,-0.627789,-0.196665,1.9388,-0.444338,-0.34848,0.40765,0.780989,-0.0775695,-0.341502,1.45306,-0.9526,0.390388,0.0760378,0.0727228,-0.298258,-0.434751,0.700476,-0.0888125,
0.667741,0.660017,0.710978,1.01508,1.04548,1.01989,1.08618,0.922504,0.929141,0.929576,0.876179,1.02324,7.56388,-0.27878,4.6191,-1.75818,2.00227,0.403549,-0.141554,-0.321786,1.96668,-0.461701,-0.272056,0.865873,0.621725,-0.0486899,-0.333066,1.7128,-0.726364,0.502868,-0.0668402,-0.0271161,-0.572776,-0.268923,0.589113,-0.173207,
0.496026,0.48727,0.568365,1.02217,1.07445,1.02986,1.12621,0.892945,0.902124,0.89043,0.807716,1.03289,7.58552,0.106855,4.61298,-1.92941,1.57218,-0.00090772,-0.444361,-0.420088,2.08066,-0.843646,-0.105913,0.90075,0.603749,0.144127,-0.263522,1.38536,-0.421934,0.527116,-0.112477,0.0545319,-0.564914,-0.0654002,0.512046,-0.00425679,
0.325853,0.316597,0.425722,1.02886,1.10365,1.03868,1.1666,0.854781,0.866309,0.857118,0.74277,1.03829,6.76522,0.57076,4.41088,-1.25002,1.56649,0.146276,-0.603055,-0.417832,2.36452,-0.776104,-0.257737,0.619029,0.631721,0.182681,-0.260614,1.17578,-0.547457,0.332637,-0.129447,0.0350992,-0.449309,-0.0881591,0.430747,0.0289428,
0.154085,0.142083,0.283856,1.03332,1.12963,1.04592,1.20419,0.82214,0.835332,0.819844,0.677935,1.04784,7.36975,0.310374,4.6869,-1.60942,1.43053,0.416763,-0.571725,-0.0995095,2.56748,-0.891026,-0.417933,0.773449,0.63844,0.163246,-0.249626,1.16475,-0.31941,0.485848,-0.162512,0.152412,-0.625117,-0.0208199,0.473877,0.0581308,
-0.018382,-0.0339414,0.141882,1.03734,1.15698,1.05202,1.24113,0.785268,0.799688,0.783755,0.612446,1.05659,7.39141,0.141478,4.60978,-2.00509,1.51484,0.530592,-0.586464,-0.210397,2.73008,-0.874997,-0.769381,0.833186,0.402612,0.392114,-0.295998,1.26279,-0.406324,0.404962,-0.0287198,0.0860845,-0.632913,0.09705,0.334547,0.000273925,
-0.0227386,-0.0430533,0.146008,1.03334,1.16403,1.04866,1.23685,0.79661,0.807977,0.780845,0.604667,1.04831,7.73061,-0.356763,4.45038,-1.66445,1.83282,1.05895,-0.47865,-0.0212154,2.83176,-0.79957,-1.25365,0.974042,0.422959,0.241553,-0.173881,1.25687,-0.19285,0.439378,-0.0736261,0.10026,-0.742782,0.0793243,0.414292,0.0161016,
-0.0191377,-0.0498649,0.149312,1.02688,1.1596,1.04161,1.23057,0.791164,0.79984,0.784674,0.613163,1.0482,7.85835,-1.41083,4.56912,-1.5567,2.29982,1.58248,-0.10782,-0.0906209,2.8933,-0.544742,-2.00422,1.02419,0.494937,0.0150242,-0.239834,1.48885,-0.536548,0.393666,-0.0190121,0.113746,-0.816447,-0.161917,0.321896,-0.0966994,
-0.00609508,-0.05633,0.151612,1.02157,1.15024,1.03461,1.23109,0.781843,0.788246,0.790669,0.620828,1.04944,8.72724,-1.96911,5.00947,-0.964706,2.88632,2.15131,0.0830927,-0.103112,3.337,-0.647789,-2.10882,1.05102,0.474823,0.287709,-0.258634,1.15773,-0.693383,0.431707,0.0171403,0.114182,-0.84517,-0.021768,0.316714,0.128843,
0.00829587,-0.0608795,0.154897,1.01688,1.13861,1.02862,1.22679,0.78545,0.789839,0.782957,0.616651,1.04759,9.28574,-1.61592,4.68505,-1.06921,2.71973,2.18487,0.279376,0.0470486,3.38917,-0.681794,-2.11231,1.08435,0.816495,0.426397,-0.268227,1.38136,-0.754567,0.588498,0.170711,0.22462,-0.617906,0.028774,0.286225,0.147788,
0.0267464,-0.0612886,0.156956,1.01302,1.12884,1.02199,1.22592,0.762199,0.766062,0.787541,0.627109,1.03949,8.62726,-2.24393,4.57477,-0.744983,2.94968,2.18415,0.518439,-0.132317,3.44515,-0.810488,-2.34824,0.95002,0.774637,0.413751,-0.253785,1.41786,-1.04718,0.42587,-0.0487146,0.252548,-0.539439,-0.0697971,0.22104,0.0225929,
0.0461946,-0.0586771,0.158323,1.00917,1.11278,1.01607,1.22311,0.751353,0.754819,0.786875,0.62989,1.03531,9.01982,-2.10245,4.63045,-0.981446,2.69524,2.43424,0.518641,-0.0266582,3.48661,-0.877941,-2.01541,0.968759,0.801024,0.349134,-0.335193,1.33904,-0.933089,0.562229,0.113883,0.1898,-0.538127,0.0546626,0.266739,0.172812,
0.0560053,-0.054091,0.156323,1.00689,1.09997,1.01065,1.22825,0.731843,0.737215,0.788543,0.636919,1.03723,8.97998,-1.76984,5.37408,-0.688732,2.46814,2.08757,0.57919,-0.146279,3.59853,-0.686674,-1.82817,0.90371,0.878631,0.125531,-0.160971,1.40492,-1.22258,0.435716,-0.0815529,0.232846,-0.619197,-0.00254489,0.26038,0.0537174,
0.0624277,-0.0453897,0.153224,1.01122,1.09979,1.01349,1.24043,0.730187,0.736664,0.787208,0.629269,1.04249,8.86804,-1.86616,5.46158,-0.834122,3.19533,2.28698,0.542663,-0.40751,2.95274,-0.812704,-1.65388,0.874749,0.954712,-0.0172429,-0.028269,1.11047,-1.10145,0.369519,-0.0361529,0.0800979,-0.592491,0.194659,0.326739,0.0935413,
0.062073,-0.0360393,0.147492,1.02347,1.10737,1.02587,1.26185,0.728486,0.736769,0.790625,0.62968,1.04463,8.61957,-1.72913,5.69841,-0.788588,3.80866,2.1779,0.490795,-0.46395,2.22631,-1.80235,-1.27679,1.052,1.2204,-0.186875,0.251122,0.921825,-1.1908,0.243048,-0.450909,0.0704768,-0.693448,0.298024,0.451364,0.0248341,
0.0607349,-0.0265243,0.139581,1.01357,1.08622,1.01749,1.25618,0.708873,0.721901,0.795218,0.636941,1.05219,8.8013,-1.25795,5.37755,-0.570486,1.32462,1.49838,0.665751,0.22176,4.27717,-0.454366,-1.07527,0.699311,0.753759,-0.552928,-0.421566,1.29619,-1.37067,0.36169,0.0912271,0.341147,-0.414247,0.0900577,0.628986,0.0480953,
0.0563309,-0.0159764,0.13143,1.00255,1.06281,1.00947,1.24117,0.747315,0.764945,0.786374,0.627543,1.05773,9.0579,-0.603915,5.41565,0.205145,0.815601,0.717807,0.862693,0.394146,4.59547,0.297989,-1.14325,0.949563,0.504514,-0.602585,-0.316699,1.20322,-1.39904,0.566003,0.100912,0.407065,-0.387178,0.0483649,0.624212,0.110838,
0.0510526,-0.00634058,0.124394,0.990524,1.04107,1.00191,1.22049,0.787328,0.809691,0.783151,0.623391,1.05296,8.84136,-0.109924,4.98296,0.616924,0.771403,0.490558,0.92868,0.566019,4.76088,0.173595,-1.06391,1.00995,0.430776,-0.47437,-0.392542,0.869681,-1.19465,0.559926,0.0569866,0.476401,-0.403939,-0.0245089,0.81444,0.0978638,
0.0503696,0.00251425,0.120098,0.97696,1.01617,0.99261,1.19168,0.821539,0.847351,0.779884,0.614696,1.03668,8.4816,0.137134,4.58036,0.985712,0.576706,0.434684,0.978665,0.438753,4.80751,0.211303,-1.09138,0.927397,0.51972,-0.582559,-0.461111,0.845658,-1.21056,0.531738,-0.111383,0.561543,-0.357863,-0.00725107,0.735898,0.00434802,
0.0484656,0.00948788,0.117741,0.957467,0.984578,0.97679,1.14529,0.851027,0.880179,0.772379,0.612349,1.0237,8.55262,-0.0727117,4.7276,0.817216,0.352068,0.034122,0.923867,0.46222,4.53345,0.0251463,-0.899148,0.847145,0.377677,-0.290206,-0.479934,0.670801,-1.04458,0.640599,-0.235987,0.440705,-0.147099,-0.122426,0.737437,0.0623157,
0.0465983,0.0158097,0.117882,0.931782,0.949848,0.954052,1.08806,0.890512,0.922124,0.760506,0.603533,1.00831,8.23104,0.373587,4.51824,1.0891,0.249669,-0.0565713,0.974585,0.331615,4.27701,0.0257289,-0.851995,0.872006,0.356512,-0.130751,-0.288927,0.553465,-0.902706,0.511962,-0.293781,0.517467,-0.233416,-0.0348523,0.728557,0.0500422,
0.0436814,0.0186814,0.119405,0.929678,0.946048,0.953665,1.06421,0.950994,0.981609,0.756159,0.594237,0.985919,8.06763,0.594215,4.10522,1.28481,0.420319,0.207018,0.958571,0.365786,4.23036,0.219026,-0.919293,1.05662,0.518379,-0.106284,-0.297323,0.775459,-0.842155,0.513471,-0.171717,0.546395,-0.291609,-0.0443881,0.714846,0.0141039,
0.0423013,0.0207638,0.122386,0.930436,0.945408,0.955277,1.04477,0.977323,1.00585,0.756531,0.585778,0.970613,8.18295,0.539937,4.14495,1.49304,0.433429,0.0962088,1.14102,0.304058,4.09845,-0.0570511,-0.999479,0.974211,0.451709,0.0845133,-0.247752,0.484539,-0.808496,0.447456,-0.303198,0.510451,-0.282218,-0.135085,0.687402,0.0488917,
0.0419015,0.0227779,0.12528,0.931902,0.946334,0.955453,1.03251,0.990037,1.01615,0.752799,0.5811,0.963314,8.46458,0.482114,4.15185,1.58278,0.34007,0.298594,1.03295,0.28802,4.20113,0.0200064,-1.03609,0.890159,0.534392,0.172448,-0.349561,0.47164,-0.807185,0.529285,-0.219633,0.529383,-0.287882,-0.239569,0.624187,0.0700922,
0.0432542,0.0242734,0.12874,0.93542,0.950876,0.957757,1.02106,1.01131,1.03407,0.749056,0.575147,0.959897,8.28595,0.480892,3.91149,1.60678,0.519248,0.494236,1.3278,0.317368,4.04516,-0.063561,-1.03609,0.880266,0.689294,0.405655,-0.185255,0.464937,-0.692492,0.458385,-0.288366,0.560324,-0.243039,-0.216601,0.594541,-0.0103684,
0.0468654,0.0247079,0.132182,0.938588,0.953163,0.959341,1.01815,1.02448,1.04401,0.746626,0.567429,0.948635,8.55528,0.107583,3.84134,1.44052,0.783139,0.733575,1.39395,0.177123,4.13502,-0.239042,-1.01147,0.873583,0.524533,0.475668,-0.202599,0.363653,-0.614197,0.484476,-0.359916,0.565743,-0.314693,-0.216762,0.568128,-0.00794094,
0.0522398,0.0251446,0.13512,0.939589,0.950685,0.957814,1.01383,1.02622,1.04233,0.744354,0.562546,0.939614,8.61065,0.0205365,3.76791,1.72094,0.734091,1.03027,1.55379,0.104621,4.07125,-0.198187,-1.05427,0.823091,0.611647,0.675229,-0.243795,0.249803,-0.605007,0.553941,-0.42424,0.644693,-0.357969,-0.338203,0.533117,0.0160303,
0.0568874,0.0245884,0.137849,0.940185,0.948092,0.955775,1.00829,1.01826,1.03089,0.742106,0.558674,0.938514,8.3215,-0.131139,3.54852,1.54837,0.733648,1.26593,1.44032,0.171495,3.80333,-0.364125,-1.06345,0.898314,0.720053,0.78331,-0.17081,0.389065,-0.576592,0.471312,-0.433433,0.726299,-0.335089,-0.326486,0.516464,-0.0840586,
0.0604781,0.022237,0.138987,0.941515,0.953371,0.95476,1.01049,1.00609,1.01537,0.739952,0.553865,0.93426,8.50482,-0.119956,3.47678,1.20591,1.07465,1.14545,1.33805,0.0322526,3.77014,-0.269494,-1.20621,0.891308,0.606556,0.888284,-0.232968,0.400192,-0.500276,0.438447,-0.354629,0.591632,-0.338095,-0.339594,0.485853,-0.0370812,
0.0641753,0.0183354,0.139589,0.942609,0.958654,0.954126,1.01797,0.996784,1.00314,0.739634,0.547016,0.927291,8.30199,-0.22536,3.06966,0.605902,0.961327,1.42475,1.18583,0.124625,3.65295,-0.308377,-1.00117,1.01607,0.686113,0.753433,-0.148566,0.567037,-0.447491,0.418652,-0.354811,0.715818,-0.517623,-0.325467,0.509024,-0.0812641,
0.0654996,0.013263,0.138561,0.944394,0.967215,0.954482,1.03593,0.989962,0.994594,0.739658,0.541545,0.919296,8.15679,0.236271,2.9,0.194053,1.14564,1.50622,0.532372,0.229267,3.80078,-0.0870007,-0.694986,1.23413,0.692762,0.583541,-0.19761,0.840866,-0.47788,0.406874,-0.221902,0.53956,-0.643504,-0.462308,0.572703,-0.0260924,
0.0625189,0.00801024,0.136072,0.948682,0.978631,0.958177,1.05534,0.994332,0.997847,0.737396,0.535406,0.91035,8.07666,0.682639,2.74474,-0.49482,1.10356,1.37363,0.17698,0.407722,3.70136,-0.27168,-0.438757,1.33721,0.448032,0.515912,-0.135014,1.00691,-0.354519,0.394154,-0.17073,0.499957,-0.678097,-0.274442,0.588164,-0.0577559,
0.0549235,0.00220685,0.133218,0.952586,0.994712,0.962739,1.07604,0.992757,0.996252,0.73676,0.531432,0.906651,7.80272,1.08475,3.00314,-0.832297,0.773574,0.999533,-0.00243801,0.477469,3.75017,-0.0708064,-0.472452,1.14179,0.328557,0.407651,-0.28984,1.05922,-0.314835,0.372032,-0.080114,0.498766,-0.690309,-0.378752,0.612339,-0.0253444,
