Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.836556,0.85394,0.845549,0.984108,0.974248,0.988011,0.994681,1.02546,1.0322,0.945067,0.933006,1.05836,8.40889,-1.40478,4.60066,-1.30569,-2.60306,-0.298699,0.784164,0.913539,1.83166,0.0597728,-0.512838,0.753006,0.46561,-2.05525,-0.324829,0.87476,-1.08426,0.749992,-0.332547,-0.718968,0.400874,-0.215723,0.619962,0.558255,
0.670653,0.705727,0.692479,0.97109,0.954978,0.979557,0.984979,1.05498,1.06768,0.879295,0.874011,1.11283,9.1488,-0.692859,4.5061,-1.40127,-2.31024,-0.666035,0.790793,1.16611,1.81329,-0.287365,-1.14976,0.532457,0.266816,-1.85403,-0.160169,0.829592,-0.869707,0.825295,-0.411185,-0.577819,0.372846,-0.183055,0.540965,0.521324,
0.503328,0.555506,0.539038,0.959032,0.93718,0.97138,0.979755,1.08198,1.09982,0.814481,0.81248,1.15896,9.44109,-0.708088,4.64699,-1.14163,-1.9356,-0.364332,0.769621,1.01247,2.15128,-0.513189,-0.912234,0.755739,0.482896,-1.64775,-0.0974304,0.855754,-0.754594,0.801423,-0.499924,-0.381884,0.1957,-0.224309,0.520465,0.524458,
0.335221,0.404762,0.384882,0.947913,0.919598,0.964472,0.974806,1.10817,1.13178,0.754777,0.745712,1.19431,9.25776,-0.636115,4.47961,-1.07723,-1.51852,-0.658736,0.868761,1.03925,2.41491,-0.61206,-0.892067,0.960568,0.629923,-1.85105,-0.218719,0.943754,-0.7872,0.871749,-0.388478,-0.359698,0.235179,-0.139862,0.50711,0.572871,
0.166956,0.253411,0.227903,0.94271,0.909869,0.962294,0.983721,1.10954,1.13875,0.693528,0.676866,1.23158,9.08453,-0.648888,4.17826,-1.36438,-0.809589,-0.491063,0.637059,0.565883,1.65917,-1.3743,-1.0896,0.50298,0.553705,-2.07045,-0.0307343,0.670121,-0.94804,0.722838,-0.74567,-0.443731,0.0133785,-0.229523,0.33095,0.414121,
-0.00345004,0.102407,0.0695389,0.934892,0.907478,0.958368,0.991719,1.09633,1.13026,0.630227,0.606547,1.28285,9.4697,-1.40438,4.52249,-2.01753,-0.703544,-0.421445,0.497881,0.265394,1.6586,-1.69985,-0.945299,0.274201,0.573945,-1.80176,0.178844,0.349078,-0.698749,0.717048,-0.675599,-0.558483,0.239122,-0.301837,0.444851,0.432133,
-0.00682806,0.0968424,0.0636396,0.942094,0.921565,0.964139,0.998892,1.07175,1.10327,0.625352,0.603925,1.27225,9.49118,-1.73337,4.3303,-1.90083,-0.969974,-0.13387,0.98831,0.322055,1.60566,-1.36843,-1.30441,0.635275,0.569585,-1.89019,-0.0376594,0.612498,-0.842425,0.711703,-0.573251,-0.679437,0.256246,-0.410736,0.27957,0.418812,
-0.00590126,0.0927502,0.0540079,0.945732,0.925207,0.965757,1.01055,1.05723,1.08745,0.628724,0.594556,1.26635,9.5226,-1.52824,4.64953,-1.53694,-1.07082,0.278005,1.08773,0.75815,1.89159,-1.0961,-1.31378,0.64692,0.577776,-1.78133,0.233051,0.731758,-1.03147,0.864001,-0.558789,-0.583766,0.350473,-0.330437,0.418398,0.477028,
-0.0006971,0.0893352,0.0443565,0.948418,0.925215,0.967058,1.0131,1.05203,1.08055,0.6396,0.585312,1.27234,9.1284,-1.65138,4.93976,-1.57202,-0.839262,0.629682,1.28624,1.10588,2.07058,-1.25421,-1.46923,0.727217,0.668801,-1.94052,0.292409,0.438997,-0.772242,0.892485,-0.420629,-0.746913,0.460186,-0.376262,0.372715,0.436431,
0.00649128,0.0848459,0.0368017,0.951369,0.921857,0.967771,1.00953,1.05754,1.08285,0.64,0.58791,1.29895,10.1163,-2.26433,5.16034,-1.24282,-0.974917,0.856043,1.36792,1.23685,1.63202,-0.965165,-1.74627,0.921038,0.56608,-1.46916,-0.117951,0.504923,-0.793555,0.721555,-0.422634,-0.691627,0.399716,-0.361892,0.329693,0.448173,
