Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.867508,0.860181,0.840683,1.03594,1.04536,1.03472,1.05946,0.97117,0.972933,0.957485,0.901515,0.993091,4.58222,1.57265,0.646504,-2.08056,3.13126,0.0442998,-2.13455,-2.4118,-2.07425,-2.04916,0.133404,-0.146852,0.648168,-0.717425,-0.306263,0.303582,-0.687874,0.321159,0.714534,0.0163537,0.221104,-0.030253,-0.0526984,-0.0035534,
0.734859,0.720951,0.68033,1.07002,1.08387,1.0669,1.11574,0.954828,0.957967,0.913691,0.798933,0.980116,4.67149,1.73703,0.251764,-1.74402,2.92088,0.168962,-2.03978,-2.13501,-1.85108,-1.95839,0.35478,0.0801827,0.681967,-0.829042,-0.294466,0.26605,-0.559489,0.234695,0.638461,0.165672,0.067475,-0.0389855,-0.128074,0.0104633,
0.600218,0.583638,0.518209,1.10189,1.11221,1.09561,1.15723,0.956928,0.96226,0.872153,0.713485,0.99152,4.40615,0.877109,1.37631,-1.71261,1.67901,-0.472013,-2.29866,-1.73933,-2.17223,-1.89424,0.577782,0.397988,0.433969,-1.21315,-0.123874,0.312153,-0.578122,0.10983,0.535833,0.0795118,0.517336,-0.343028,-0.33652,-0.120412,
0.464287,0.447339,0.355565,1.13258,1.15019,1.12525,1.20202,0.935245,0.94332,0.825531,0.622618,1.00822,4.77012,0.335308,1.43233,-1.33407,1.9289,-0.621126,-3.01925,-1.60661,-2.12419,-1.74168,0.616297,0.0137032,0.681797,-1.13522,-0.254991,0.306138,-0.401946,0.342049,0.568953,-0.0866711,0.642504,-0.152394,-0.0914801,-0.0417505,
0.327769,0.310787,0.192558,1.16388,1.18522,1.15408,1.24887,0.900333,0.911512,0.782317,0.541665,1.02705,4.28679,0.193145,1.56665,-1.4093,1.70421,-0.503466,-3.32474,-1.75563,-2.24825,-1.84323,0.768005,-0.0466551,0.621604,-1.29522,-0.372652,0.459012,-0.641248,0.437515,0.500273,-0.15142,0.746034,-0.3,-0.165554,-0.145164,
0.187848,0.17428,0.0294627,1.19157,1.21333,1.18012,1.29038,0.876699,0.891241,0.737228,0.452503,1.03683,4.36953,0.436207,1.01218,-1.36736,1.27322,-0.309245,-3.28013,-1.89481,-2.01602,-1.959,0.666704,0.267419,0.542734,-1.32418,-0.399697,0.386587,-0.708631,0.406329,0.430168,-0.108242,0.780782,-0.207096,-0.0509242,-0.120658,
0.178027,0.178086,0.0253369,1.18158,1.1968,1.16913,1.27465,0.879335,0.896005,0.736142,0.46796,1.05801,4.05581,0.154581,1.03942,-1.45042,1.1022,-0.334025,-3.49253,-2.10823,-2.00202,-1.85627,0.830459,0.225154,0.486847,-1.37453,-0.254813,0.335147,-0.886879,0.325007,0.473647,-0.129327,0.933697,-0.286895,-0.0552824,-0.0906151,
0.168054,0.180564,0.0225647,1.17236,1.18445,1.15885,1.26233,0.87022,0.888992,0.736761,0.48911,1.08529,3.75454,-0.167058,0.671052,-1.40444,0.851176,-0.0755746,-3.64672,-2.31845,-2.28952,-1.76107,0.700184,0.295863,0.553702,-1.43092,-0.225314,0.362921,-0.94827,0.268668,0.448318,-0.0646527,0.947875,-0.459691,-0.0754946,-0.143074,
0.160688,0.180706,0.0219271,1.16347,1.18365,1.15062,1.26575,0.836333,0.856131,0.73363,0.486485,1.08576,3.51917,-0.448083,0.218286,-0.995095,0.563461,0.0345862,-4.27343,-2.66339,-2.35711,-1.76998,0.640741,0.284063,0.780019,-1.39816,-0.182406,0.306197,-0.866459,0.37692,0.476967,-0.163237,0.849242,-0.396333,-0.0169633,-0.127696,
0.154712,0.179746,0.021676,1.15485,1.17417,1.14033,1.26574,0.827227,0.847694,0.736603,0.491866,1.07609,2.84775,-0.611083,-0.339645,-0.462992,0.176854,-0.274364,-4.92568,-3.01635,-2.49795,-1.89944,0.600212,0.408481,0.987363,-1.42478,0.0209091,0.284078,-0.911322,0.400917,0.414895,-0.178151,0.759686,-0.461344,-0.0675024,-0.102413,
