Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.882185,0.843259,0.863168,1.00998,1.00042,1.01223,0.990011,0.961172,0.961737,0.951667,0.908228,1.02002,6.40624,-0.970159,0.805946,-0.663238,0.896735,-1.20143,0.0777517,0.940613,-1.05802,-1.15332,0.372147,-0.414141,0.411601,-0.0206225,-1.68092,0.476441,0.453568,0.167905,0.0103342,0.24963,-0.123328,-0.0904184,0.102743,0.16612,
0.769762,0.679123,0.72783,1.03318,1.00476,1.03337,0.992193,0.976489,0.976973,0.909104,0.812782,1.02681,6.21392,-0.603308,0.839567,-0.060884,1.83965,-0.672138,0.450413,0.683738,-2.00838,-1.02046,0.63454,0.573749,0.606888,0.0914984,-1.42971,0.658725,0.0615084,0.199812,-0.206165,0.241759,0.103264,-0.298281,-0.249406,0.186002,
0.658472,0.502649,0.589825,1.06006,1.02316,1.05443,1.01472,0.959426,0.959241,0.869525,0.724262,1.02482,6.86505,-1.72948,0.956108,-0.61072,3.49353,-0.469368,-0.121838,0.135542,-1.25251,-0.867612,0.172519,0.68483,0.432708,-0.225295,-1.30739,1.36161,-0.303883,0.336609,0.211707,-0.0785298,0.117387,-0.678936,-0.671535,0.121894,
0.548652,0.31091,0.449417,1.0897,1.03108,1.07688,1.04472,0.916214,0.914396,0.833726,0.637538,1.02135,6.17723,-2.57618,0.0383627,-0.508636,3.76769,1.2682,-0.724937,-0.0411198,-2.11055,-1.67027,0.36618,0.548624,0.44825,0.592411,-1.75486,1.2793,-0.835748,0.551655,-0.15747,-0.0929226,-0.381674,-0.649568,-0.455125,0.226162,
0.442063,0.113504,0.30593,1.12204,1.03261,1.10388,1.07248,0.88735,0.885736,0.798437,0.555535,1.02518,6.2585,-1.76374,0.755753,-0.755051,3.7156,0.85579,-0.426469,0.0380445,-2.29377,-1.77872,0.88429,0.513387,-0.10407,-0.151161,-1.95594,0.991326,-0.794746,0.39807,-0.107658,0.13463,-0.127166,-0.695354,-0.21257,0.162974,
0.342013,-0.0809117,0.163138,1.15692,1.05121,1.1363,1.08028,0.868641,0.867978,0.760277,0.452309,1.03548,5.10943,-1.41946,-0.648356,-1.54308,2.70595,-1.48692,-0.948986,-0.222479,-4.04741,-3.25316,1.71088,0.503603,0.254122,0.992184,-1.6099,0.284591,0.00321764,-0.000972852,-0.532711,-0.0894091,0.0450549,-0.541392,-0.148968,0.237287,
0.364657,-0.109357,0.155841,1.18234,1.08634,1.15704,1.09791,0.888802,0.890207,0.771794,0.450802,1.02505,4.73463,-0.885686,-0.145865,-2.22627,2.74195,-3.11801,-0.734867,-0.13344,-3.66588,-2.66603,1.64626,0.349854,0.832252,1.09664,-1.25676,0.449063,-0.175943,0.161669,0.0125509,-0.00313735,0.687874,0.016797,-0.512662,0.177408,
0.383853,-0.122197,0.14604,1.19225,1.11416,1.1676,1.09837,0.860207,0.864291,0.774807,0.441571,1.04967,5.81898,-1.03641,0.754171,-2.84304,3.00107,-3.19575,0.0865835,0.84214,-3.31517,-2.0489,1.0239,-0.138806,0.743637,0.778185,-1.42325,0.16957,-0.25896,0.000561241,0.534929,-0.0941958,0.715567,0.0470837,-0.529277,0.267059,
0.407083,-0.118438,0.140669,1.1985,1.11633,1.18028,1.07816,0.891801,0.899938,0.773504,0.427825,1.08553,5.49244,0.659447,1.56128,-1.66576,2.00878,-2.57907,0.755724,0.83434,-3.23522,-2.0358,0.960335,-0.334208,0.851042,-0.0102907,-1.0791,-0.0762853,-0.128166,-0.247562,0.15911,0.0823705,0.448631,-0.0278975,-0.134043,0.4012,
0.431359,-0.0936064,0.140236,1.20012,1.11842,1.18928,1.04252,0.941639,0.954752,0.772544,0.418817,1.15568,5.40214,-0.219895,2.70855,-1.75969,1.47129,-2.31772,0.800168,1.13266,-3.39248,-2.08032,0.552983,-0.743514,0.53786,0.352314,-1.14312,-0.334487,-0.509583,-0.433483,0.347673,-0.0323507,0.265447,-0.17971,-0.128828,0.37931,
0.458278,-0.0606509,0.146555,1.19651,1.1218,1.19178,1.00699,0.958102,0.973209,0.772335,0.402581,1.22549,4.86087,-0.444437,2.17499,-1.78688,1.22219,-1.72519,0.27062,1.41641,-3.57385,-2.32138,-0.0552594,-1.1245,0.505823,0.705784,-1.40712,-0.639454,-0.568839,-0.694355,0.345785,0.18948,-0.0637175,-0.10065,-0.0377026,0.406903,
0.482043,-0.027913,0.155296,1.19099,1.10737,1.18917,0.991354,0.964491,0.979951,0.782056,0.41365,1.29365,4.12444,-0.976775,2.20095,-1.54741,1.11241,-1.42038,0.0367472,1.38179,-3.89728,-2.10691,-0.0787093,-1.02097,0.614371,0.882348,-1.47066,-0.577085,-0.448976,-0.765877,0.446028,0.203226,-0.134457,-0.0398131,-0.0628661,0.35315,
0.503581,-0.00222649,0.167966,1.18609,1.07676,1.18607,0.976628,0.972374,0.986395,0.790678,0.413785,1.35988,4.19454,-1.05949,2.24202,-1.62652,1.26696,-1.28911,-0.0937864,1.60524,-3.84415,-2.02674,0.228135,-0.889419,0.772825,0.798433,-1.46807,-0.521328,-0.438139,-0.504518,0.52974,0.0366779,0.165466,0.037355,-0.174466,0.211347,
0.52514,0.0163049,0.183889,1.18596,1.04401,1.18688,0.969267,0.98479,0.996405,0.805493,0.429646,1.41043,3.97811,-0.916085,2.59855,-1.76016,1.37135,-0.302117,0.186727,1.8411,-4.0435,-1.86069,-0.280809,-0.882734,0.636884,0.886469,-1.5178,-0.47544,-0.583863,-0.699409,0.707758,0.165531,0.0722444,0.198415,-0.0843994,0.151913,
0.544248,0.0314536,0.199697,1.1883,1.01819,1.18867,0.96348,0.972104,0.98053,0.821969,0.439057,1.4593,4.14064,-0.468712,2.84163,-1.89441,1.56834,0.260166,0.439909,2.28885,-4.0378,-1.90354,-0.361268,-0.953862,0.569824,0.606907,-1.63758,-0.416619,-0.591006,-0.741289,0.793101,0.112646,0.0988056,0.270014,0.0427019,0.0512804,
0.563951,0.0414955,0.214017,1.19289,1.00034,1.19289,0.968843,0.963284,0.96864,0.837632,0.451382,1.47618,3.78663,-0.230803,2.93237,-1.92863,1.67588,0.56317,0.458562,2.45055,-3.88194,-1.89397,-0.604626,-1.14492,0.59351,0.526908,-1.71367,-0.430689,-0.803183,-0.715699,0.869543,0.16398,0.0101495,0.27151,0.0511875,0.224876,
0.579889,0.049624,0.225269,1.20151,0.98568,1.20173,0.972759,0.970209,0.974362,0.853755,0.474151,1.49023,3.55061,-0.155695,3.18988,-1.79643,1.67825,0.409617,0.50032,2.92244,-4.04402,-1.92547,-0.59994,-1.23842,0.51385,0.361111,-1.7928,-0.300115,-0.775406,-0.814512,0.832174,0.23836,0.151565,0.299389,0.187685,0.0676283,
0.593678,0.0551616,0.234423,1.20837,0.973426,1.20923,0.97888,0.983165,0.987234,0.861568,0.479133,1.49013,3.6981,0.0417381,2.80192,-1.5107,1.70655,0.347397,0.385159,2.70465,-3.77381,-1.70886,-0.836737,-1.12453,0.645289,0.463022,-1.77419,-0.31269,-0.934744,-0.786334,0.953567,0.157186,0.0324263,0.325739,0.176605,0.179923,
0.604947,0.0592384,0.241675,1.21515,0.96237,1.21806,0.983232,0.996088,1.00017,0.869637,0.491566,1.49533,3.38603,0.0492014,2.88867,-1.64519,1.49815,0.193954,0.281628,2.76363,-4.02744,-1.76455,-0.726485,-1.07309,0.708076,0.537257,-1.65367,-0.162309,-0.829825,-0.838839,0.931813,0.205286,0.0792869,0.334632,0.201323,0.0830721,
0.614456,0.0631345,0.247362,1.21879,0.956933,1.22357,0.983294,0.998165,1.0029,0.874468,0.496351,1.49693,3.5117,-0.065263,3.00998,-1.6504,1.34363,0.215992,0.214055,2.74149,-3.9878,-1.74644,-0.628432,-1.01973,0.729144,0.468081,-1.72207,-0.136034,-0.647938,-0.846323,0.947904,0.0982273,0.121271,0.263673,0.194594,0.0704297,
0.621396,0.0661972,0.251653,1.21952,0.956327,1.22529,0.984606,0.991957,0.997085,0.881133,0.513691,1.4992,3.32016,-0.285427,3.16386,-1.7494,1.31525,0.359251,0.0172411,2.72569,-3.87823,-1.73501,-0.532185,-0.985235,0.834688,0.448106,-1.63601,-0.0293362,-0.621697,-0.833783,1.03545,0.139611,0.0770651,0.217205,0.182562,-0.00602897,
0.624462,0.0682863,0.254964,1.21622,0.956861,1.22319,0.97996,0.98287,0.987664,0.886482,0.527314,1.50024,3.26214,-0.79983,3.06758,-1.58721,1.19828,0.440699,-0.121845,2.63317,-3.5833,-1.66086,-0.514988,-0.903744,0.872492,0.63723,-1.65521,-0.0349836,-0.510158,-0.954317,1.0902,0.287724,0.0274266,0.190812,0.177232,-0.00932025,
0.625242,0.0707184,0.257885,1.21168,0.961131,1.2178,0.977826,0.976761,0.980284,0.893481,0.545642,1.50416,3.08323,-1.02162,3.59549,-1.64881,1.01624,0.355839,-0.141459,2.6752,-3.53809,-1.54286,-0.267897,-0.826927,0.929854,0.67036,-1.6483,0.0808203,-0.430052,-0.964222,1.13223,0.235367,0.242731,0.270355,0.0449597,-0.00843453,
0.62512,0.0734456,0.259527,1.20704,0.963524,1.21279,0.973696,0.95878,0.960667,0.903572,0.584509,1.52759,3.02803,-1.32008,3.9557,-1.81853,0.965642,0.509677,0.0802446,2.78444,-3.56415,-1.45239,-0.135373,-0.979283,0.842086,0.551818,-1.65767,0.105437,-0.233498,-1.12589,1.11432,0.272679,0.215453,0.314676,0.13031,0.030699,
0.625471,0.0756325,0.259738,1.20105,0.962375,1.20577,0.968575,0.939706,0.94005,0.912827,0.614336,1.54037,2.85788,-1.13683,3.64964,-1.60242,0.774218,0.367465,-0.157416,2.6324,-3.47879,-1.5682,-0.0880123,-0.884009,0.933693,0.556933,-1.64972,0.123634,-0.252284,-1.00765,1.12031,0.246784,0.206436,0.289081,0.0752383,0.0104168,
0.625604,0.0770933,0.259315,1.19547,0.96148,1.19859,0.965524,0.916369,0.915047,0.926856,0.666887,1.56221,2.62342,-1.5774,4.22275,-1.85635,0.675692,0.521384,-0.176783,2.77383,-3.49903,-1.54196,-0.0323704,-0.866733,0.968048,0.637997,-1.70716,0.182194,-0.232292,-1.07621,1.13059,0.271683,0.296141,0.315824,0.00602015,0.0270697,
0.625847,0.0794613,0.258883,1.19023,0.958745,1.1922,0.957909,0.890247,0.88717,0.941671,0.760197,1.57903,1.7086,-1.51968,4.33521,-1.9526,0.447561,0.697965,-0.173613,2.93392,-3.48224,-1.69099,0.401654,-0.935712,0.929626,0.699065,-1.4922,0.646604,0.0457698,-0.915096,1.00142,0.516384,0.369107,0.286324,0.0879346,-0.0102373,
0.626671,0.0812487,0.258106,1.18809,0.958099,1.18906,0.954693,0.87446,0.870528,0.955166,0.820162,1.60223,2.08457,-1.82344,4.39087,-1.71247,0.480034,0.600741,-0.222813,2.83236,-3.52211,-1.50016,0.0648583,-0.873985,1.00269,0.713211,-1.55966,0.406866,-0.181193,-1.13352,1.08557,0.344681,0.247961,0.282709,0.0634416,-0.0617901,
0.627893,0.0821062,0.256897,1.18632,0.955086,1.18669,0.950806,0.854816,0.84992,0.967663,0.90275,1.61945,1.59564,-1.7484,4.61117,-2.01243,0.47331,0.681264,-0.0223333,3.04532,-3.52345,-1.65458,0.298926,-0.981439,1.00916,0.688626,-1.49344,0.571582,-0.0226788,-1.01983,1.0449,0.541432,0.429543,0.372122,0.000704573,0.0215776,
0.628778,0.0818131,0.255537,1.185,0.95275,1.18471,0.948793,0.847249,0.841739,0.971955,0.914575,1.62317,2.70921,-1.72498,4.28908,-1.76445,0.515836,0.649583,-0.165727,2.78294,-3.47549,-1.50215,-0.105128,-0.800205,0.977785,0.639118,-1.68456,0.317516,-0.198703,-1.15621,1.07161,0.255602,0.214906,0.360421,0.0260503,-0.114937,
0.628692,0.0812589,0.25474,1.1834,0.953131,1.18269,0.94779,0.842594,0.836488,0.97363,0.924516,1.62599,2.8014,-1.35579,3.91295,-1.67448,0.62716,0.438157,-0.040134,2.73442,-3.33339,-1.52695,-0.122987,-0.854222,0.962632,0.72335,-1.6025,0.242869,-0.204295,-1.06825,1.01543,0.309436,0.210289,0.272861,0.0109884,-0.0501656,
0.62847,0.0794816,0.253285,1.18122,0.950307,1.18078,0.945577,0.839497,0.833585,0.973588,0.934009,1.62284,2.68881,-1.85843,4.3308,-1.62506,0.518423,0.356613,-0.120894,2.75617,-3.26226,-1.53981,-0.328191,-0.762569,0.976572,0.709392,-1.64598,0.393008,-0.362427,-0.92663,1.0038,0.330108,0.101228,0.248406,0.0124526,-0.0166354,
0.627451,0.0770057,0.251672,1.17827,0.950404,1.17729,0.944749,0.842793,0.837097,0.968059,0.889481,1.6175,2.73205,-1.59119,4.11867,-1.6331,0.510649,0.369028,0.0540586,2.76991,-3.12722,-1.42749,-0.127038,-0.864219,0.968315,0.803529,-1.55733,0.412858,-0.281943,-0.917328,0.982791,0.370225,0.249063,0.239098,-0.0608242,-0.114927,
0.626563,0.0750525,0.250381,1.1754,0.949342,1.17343,0.942649,0.838986,0.833236,0.964552,0.88677,1.60611,2.44569,-1.58931,4.26533,-1.7317,0.426072,0.397908,-0.0298375,2.66314,-3.01561,-1.42175,-0.0568858,-0.84763,0.925079,0.789699,-1.59692,0.458386,-0.304247,-0.865201,1.01055,0.434608,0.291407,0.281525,-0.101506,-0.101931,
0.624902,0.0732899,0.248883,1.17123,0.945409,1.1684,0.940965,0.846305,0.841092,0.959382,0.847136,1.59464,2.37482,-1.45283,4.32469,-1.55062,0.216439,0.319254,-0.0809485,2.90466,-2.88071,-1.36525,-0.0997878,-0.778523,0.980618,0.735671,-1.56352,0.420667,-0.431616,-0.894163,1.01026,0.430438,0.232733,0.239895,-0.143111,-0.0824055,
0.62243,0.0723462,0.247408,1.15913,0.93326,1.15526,0.931157,0.842852,0.83853,0.960555,0.868028,1.58371,2.24503,-0.895743,4.49816,-1.38336,-0.83153,0.17051,-0.370221,3.04267,-1.88697,-0.916817,-0.221659,-0.765871,0.806638,0.601413,-1.79085,0.446298,-0.498039,-0.86919,0.982929,0.584785,0.136997,0.176907,-0.101747,-0.103183,
0.618842,0.0719287,0.244995,1.14432,0.920144,1.14045,0.915558,0.849164,0.847304,0.963483,0.903145,1.58475,2.27969,-0.949604,4.84242,-0.589505,-1.20512,-0.602247,-0.181538,3.39818,-1.69826,-0.452943,-0.448182,-0.68842,0.925476,0.626711,-1.69574,0.41941,-0.71651,-0.847124,0.741204,0.768093,0.412278,0.136808,-0.0158694,-0.0180328,
0.6155,0.0728053,0.242125,1.13159,0.909362,1.12784,0.8985,0.875395,0.876418,0.955964,0.897501,1.57192,2.4479,-0.0259323,4.43246,-0.312043,-1.24623,-0.97496,-0.17641,3.3259,-1.84044,-0.34605,-0.462614,-0.735753,0.575122,0.550571,-1.58771,0.158607,-0.784042,-0.838678,0.67024,0.88317,0.492114,0.0666795,0.0040254,-0.215123,
0.612603,0.0732339,0.238424,1.11918,0.898388,1.11709,0.88271,0.910432,0.915564,0.952079,0.884919,1.56105,2.54113,0.307343,4.33709,-0.176966,-1.21358,-1.28929,-0.167747,3.09159,-1.70305,-0.303705,-0.739324,-0.674989,0.651357,0.571843,-1.65521,-0.0767319,-0.981708,-0.84582,0.72957,0.840554,0.323522,0.040014,0.0921032,-0.0936909,
0.609633,0.0742335,0.233722,1.10665,0.887591,1.10723,0.867229,0.951293,0.961078,0.940381,0.839178,1.53737,2.93133,0.849422,3.8357,0.178716,-1.22045,-1.37149,-0.0567999,2.88383,-1.43937,-0.336905,-0.765923,-0.736579,0.731676,0.447118,-1.67374,-0.00333006,-1.00922,-0.677639,0.681674,0.61056,0.186785,0.0168468,0.169461,0.129243,
0.607053,0.0751403,0.228729,1.09466,0.880464,1.09855,0.853243,0.989261,1.00371,0.925155,0.781109,1.5075,3.17147,1.05761,3.45419,0.386149,-1.05384,-1.50969,-0.173204,2.88437,-1.32759,-0.390119,-0.897,-0.766627,0.748275,0.446422,-1.63587,-0.223129,-1.09018,-0.603003,0.713222,0.498323,0.0626934,0.047138,0.173952,0.167282,
0.605508,0.0761536,0.22359,1.09227,0.881333,1.09972,0.845656,1.03241,1.05108,0.907929,0.720199,1.48087,3.43285,1.26308,3.61501,0.365293,-1.12012,-1.5058,-0.152464,2.87055,-1.35882,-0.505763,-0.885847,-0.739153,0.709596,0.403956,-1.70336,-0.179133,-1.01755,-0.648024,0.636154,0.493515,-0.0142151,0.14893,0.232296,0.185826,
0.605673,0.0767508,0.218969,1.09289,0.879974,1.10286,0.84373,1.0644,1.0858,0.89061,0.648524,1.44907,3.54834,1.3327,3.549,0.457443,-1.14431,-1.57253,-0.0971827,2.94321,-1.29735,-0.494752,-0.900638,-0.733213,0.721904,0.295911,-1.70121,-0.168551,-1.03578,-0.577353,0.631688,0.497344,-0.041132,0.0954367,0.222097,0.169773,
