Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.857934,0.872394,0.864275,0.997018,0.993842,0.998247,1.00283,0.976828,0.981596,0.950119,0.90781,0.970402,5.46111,2.71938,-0.569995,-2.61417,0.157676,-1.44435,-1.20739,0.0745266,2.6853,-2.72314,0.335282,0.341023,-0.658236,-0.86514,0.0374396,0.00507788,-0.825988,0.0414034,0.325391,0.36262,-0.0010064,-0.361283,0.141996,-0.242636,
0.715549,0.745371,0.730409,0.994874,0.990991,0.996098,1.00472,0.947081,0.954878,0.899963,0.815692,0.945802,5.48371,2.52287,-0.326611,-2.59143,0.183755,-0.926972,-1.40973,-0.0564968,2.5647,-2.71167,0.430602,0.194026,-0.636166,-0.571416,-0.0204741,-0.152477,-0.633179,0.0772385,0.377245,0.327191,0.308887,-0.417727,0.0404284,-0.298219,
0.573418,0.618338,0.597191,0.99208,0.9846,0.992289,1.00446,0.926511,0.937293,0.850432,0.72694,0.933345,5.55207,1.95616,0.274547,-2.4713,-0.053464,-0.814278,-1.35209,0.232712,2.43759,-2.10062,0.305632,0.192454,-0.585371,-0.482544,-0.000217694,-0.0528966,-0.813583,0.0918511,0.566792,0.305123,0.394499,-0.453782,-0.0433943,-0.300908,
0.430941,0.490098,0.462171,0.986962,0.975582,0.987786,1.00824,0.892081,0.906081,0.800651,0.636697,0.903619,5.39202,2.59868,-0.473747,-2.32019,0.0345336,-0.563659,-1.15905,-0.00996192,2.96497,-2.43868,0.459232,0.116,-0.488205,-0.652723,-0.033853,0.0698129,-0.641925,0.0999547,0.430828,0.52018,0.00113232,-0.405724,0.182642,-0.212197,
0.289806,0.362392,0.32639,0.982848,0.967958,0.983671,1.01286,0.862969,0.88069,0.752318,0.546558,0.878105,5.38162,2.19147,-0.476525,-2.41179,0.25309,-0.944727,-1.16326,0.0920583,2.77186,-2.42958,0.297262,0.161877,-0.528563,-0.881791,0.0282814,-0.0287009,-0.819522,0.105479,0.445148,0.382124,0.0221039,-0.436177,0.0045062,-0.135237,
0.151404,0.235369,0.190706,0.979949,0.958662,0.981081,1.01295,0.847931,0.869393,0.702973,0.45538,0.849127,5.70765,2.28585,-0.424389,-2.34229,0.278314,-1.06378,-0.882332,0.130135,2.70939,-2.26577,0.17034,0.442398,-0.478171,-0.822812,-0.0272976,0.164589,-0.766304,0.123874,0.571836,0.401531,0.116056,-0.391299,0.0196495,-0.193435,
0.154857,0.235514,0.191848,0.977307,0.957091,0.977715,1.01086,0.842144,0.862054,0.704835,0.45775,0.863091,5.53316,1.84092,-0.00495273,-2.57161,0.0888101,-0.863392,-1.06548,0.145423,2.6987,-2.27713,0.372851,0.0815119,-0.585731,-0.772882,0.0404326,-0.186543,-0.61489,0.0495438,0.508734,0.357297,0.133804,-0.458069,0.0821394,-0.229298,
