Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.87752,0.858957,0.827136,1.03708,1.06111,1.03437,1.08633,0.96053,0.958906,0.959908,0.894461,0.941695,6.28781,2.71376,0.3334,-0.105798,5.9128,3.06065,0.556956,-2.17736,-0.269264,-1.95638,-1.57007,-0.024622,2.08823,-0.251491,0.192516,0.757137,-0.258745,0.904168,-0.509125,-0.0855333,-0.499886,-0.351838,0.0836789,-0.0122603,
0.755811,0.718845,0.655656,1.07518,1.12654,1.0698,1.17014,0.928175,0.924584,0.916811,0.789702,0.883296,6.88884,2.21222,0.459321,-0.199878,6.22891,2.542,0.616683,-2.32841,-0.305505,-2.15025,-1.33746,0.252321,2.0042,-0.0717031,0.322953,0.779967,-0.193199,0.980093,-0.538942,-0.0921821,-0.286684,-0.400756,0.0327229,0.00533229,
0.635311,0.579159,0.484512,1.11166,1.18822,1.1041,1.25276,0.88938,0.884504,0.873409,0.683086,0.825598,7.31257,1.52434,0.279063,-0.471624,6.38469,2.33672,0.73017,-2.27014,-0.280132,-2.41962,-1.21622,0.387691,2.01335,-0.15938,0.224728,0.814237,-0.298954,0.903914,-0.534447,-0.0526632,-0.420517,-0.370817,0.0739622,0.0449994,
0.517281,0.439757,0.313663,1.14918,1.25075,1.13904,1.33313,0.855721,0.849537,0.82696,0.575765,0.768872,7.83915,1.08783,0.320866,-0.593585,6.46832,1.94218,0.677042,-2.41789,-0.51246,-2.52045,-0.855559,0.637763,1.93573,-0.0169869,0.158037,0.840458,-0.324155,1.05757,-0.608199,-0.12928,-0.304018,-0.474951,0.0390123,0.0143208,
0.401525,0.300316,0.143341,1.1864,1.31144,1.17303,1.4128,0.818898,0.811963,0.779798,0.467273,0.716512,8.04577,0.502785,0.278962,-0.624702,6.46832,1.6465,0.722111,-2.48873,-0.705161,-2.37732,-0.45232,0.603348,1.93898,-0.0307665,0.0101396,0.869313,-0.444845,0.995926,-0.481034,-0.144829,-0.292666,-0.375187,-0.0214354,0.136443,
0.287171,0.160312,-0.0268321,1.22309,1.37107,1.2069,1.49052,0.785037,0.777595,0.732067,0.356948,0.66479,7.97748,0.0603227,-0.0633576,-0.775671,6.46832,1.43089,0.728358,-2.45859,-1.07703,-2.31144,-0.244717,0.719695,1.92383,0.0215508,0.0117963,0.854504,-0.472834,1.01005,-0.519797,-0.0920641,-0.235343,-0.368145,0.019886,0.0271134,
0.296981,0.161325,-0.0232439,1.22243,1.37167,1.20587,1.48309,0.78308,0.777218,0.725127,0.352575,0.674686,8.06229,-0.393382,0.116848,-0.752661,6.46832,1.00836,0.688226,-2.72385,-1.14674,-2.24655,-0.0406603,0.691807,1.95538,-0.00983754,-0.0379798,0.924932,-0.534847,0.944013,-0.481655,-0.0811179,-0.2415,-0.359088,-0.0344023,0.0909483,
0.305486,0.160639,-0.0190136,1.22044,1.37022,1.20433,1.4772,0.777744,0.773977,0.723572,0.347217,0.687573,7.82775,-0.659681,0.155455,-0.819309,6.46832,0.807148,0.671897,-2.6517,-1.4044,-1.97596,-0.0418639,0.758542,2.03055,0.11663,-0.0106458,0.916123,-0.51805,0.939928,-0.452724,-0.0974139,-0.162263,-0.397632,0.0527081,-0.0264494,
0.313048,0.159278,-0.0133624,1.22117,1.37556,1.20409,1.47521,0.770105,0.767425,0.721651,0.344039,0.701687,7.78548,-0.659082,0.335713,-0.751464,6.46832,0.927539,0.575292,-2.85362,-1.47754,-2.0474,-0.00581282,0.584096,2.08301,0.104882,0.0531804,0.903375,-0.527517,0.919493,-0.468558,-0.134099,-0.0310092,-0.391973,-0.0295188,-0.0781195,
0.316884,0.157071,-0.00541963,1.21992,1.38577,1.20331,1.4764,0.756613,0.75512,0.725331,0.342305,0.720958,7.74216,-1.02203,0.790607,-0.496261,6.46832,0.710777,0.557834,-2.87204,-1.50871,-1.73088,-0.0566178,0.550112,2.26796,0.193731,0.136767,0.855934,-0.434867,0.835123,-0.466816,-0.216725,0.0687465,-0.355255,0.0455116,-0.0842092,
0.317117,0.154526,0.00510017,1.22006,1.39497,1.20405,1.47433,0.748668,0.747898,0.73225,0.34663,0.742218,7.37043,-1.40983,0.892879,-0.486598,6.46832,0.516099,0.742838,-2.64775,-1.82258,-1.90798,0.0204742,0.470479,2.11711,0.121374,0.310847,0.734476,-0.489722,0.698811,-0.488453,-0.200755,0.203189,-0.274234,-0.0639995,-0.185386,
0.315725,0.151357,0.0182005,1.2208,1.40673,1.20643,1.47252,0.743129,0.743278,0.742311,0.354283,0.760749,7.07561,-1.15898,0.820857,-0.27914,6.46832,0.188913,0.73958,-2.59693,-1.88667,-1.74851,-0.0914555,0.506507,2.13424,0.146694,0.213465,0.688086,-0.445872,0.740999,-0.511724,-0.188332,0.179144,-0.288262,0.0436014,-0.157118,
0.312152,0.148052,0.0338777,1.22301,1.41723,1.21087,1.46686,0.757163,0.757696,0.756454,0.368096,0.776371,6.31864,-0.805943,0.665117,-0.175132,6.46832,-0.00633173,0.646926,-2.48957,-2.0384,-1.90969,0.00892193,0.473071,1.90292,0.123654,0.286236,0.379046,-0.320322,0.889804,-0.590429,-0.400319,0.203177,-0.259948,0.0352774,-0.0288316,
0.30779,0.14436,0.0510684,1.22525,1.4236,1.21518,1.46045,0.762749,0.76413,0.781512,0.42342,0.791194,4.94595,-1.0916,0.801419,-0.0902477,6.46832,-0.336366,0.864504,-2.42702,-2.19151,-1.99253,0.37778,0.451231,1.92139,-0.141993,0.400986,0.357591,-0.210887,0.698352,-0.618397,-0.220186,0.279152,-0.187174,0.0827499,-0.0638798,
0.302941,0.140727,0.0695609,1.22903,1.43325,1.22237,1.45322,0.775427,0.778554,0.808515,0.476718,0.812193,4.5436,-0.820432,1.13382,-0.0115556,6.46832,-0.791746,0.646404,-2.2018,-2.48684,-1.89866,0.870777,0.162394,1.89453,-0.318718,0.575403,0.243431,-0.0671626,0.51839,-0.594938,-0.42271,0.545268,-0.24408,0.122904,-0.196532,
0.298762,0.137617,0.0888662,1.23412,1.43834,1.22985,1.44807,0.7893,0.794468,0.83185,0.519038,0.824015,4.54241,-0.213097,1.12202,0.102095,6.46832,-0.896385,0.769284,-2.10612,-2.26028,-1.94347,1.14491,0.0145601,1.97969,-0.569316,0.725796,0.195314,-0.0811822,0.479214,-0.620497,-0.556942,0.583217,-0.20193,0.137901,-0.18817,
