Pitch,Yaw  ,Roll ,inBrL,otBrL,inBrR,otBrR,EyeOL,EyeOR,oLipH,iLipH,LipCDt,dicCoeff_local0,dicCoeff_local1,dicCoeff_local2,dicCoeff_local3,dicCoeff_local4,dicCoeff_local5,dicCoeff_local6,dicCoeff_local7,dicCoeff_local8,dicCoeff_local9,dicCoeff_local10,dicCoeff_local11,dicCoeff_local12,dicCoeff_local13,dicCoeff_local14,dicCoeff_local15,dicCoeff_local16,dicCoeff_local17,dicCoeff_local18,dicCoeff_local19,dicCoeff_local20,dicCoeff_local21,dicCoeff_local22,dicCoeff_local23,
0.869475,0.868244,0.827661,1.01355,1.01841,1.01671,1.05027,0.966462,0.973703,0.96232,0.913571,0.976652,5.19006,2.77516,1.80906,-1.04295,1.53952,-0.434796,-0.0618208,-0.341315,1.17743,-0.996786,-0.356269,-0.0775798,1.62511,-2.47731,-0.0886569,1.28866,-1.33323,0.587372,0.130364,-0.271119,0.200341,0.0554103,0.438749,0.107905,
0.744233,0.736281,0.656336,1.03164,1.03457,1.03747,1.10229,0.942489,0.957268,0.925569,0.82943,0.953867,5.17304,2.5152,1.68913,-0.998076,1.89811,-0.365159,0.013159,-0.288328,0.579284,-0.879295,0.0280897,0.0781324,1.55166,-2.25789,-0.243679,1.48916,-1.42279,0.616148,0.198366,-0.219427,0.0762968,-0.114101,0.53139,0.137661,
0.627025,0.604177,0.485115,1.05433,1.04995,1.06108,1.1544,0.922757,0.94504,0.890147,0.742028,0.925088,4.88256,2.2,0.893254,-1.05247,2.36807,-0.483559,-0.0343314,-0.146888,-0.0936172,-0.936626,0.569854,0.285293,1.47749,-1.66559,-0.475123,1.54135,-1.59901,0.682244,0.156622,-0.147073,0.0137189,0.066736,0.396541,0.067967,
0.519747,0.47266,0.31334,1.08104,1.0669,1.08814,1.20569,0.906916,0.936601,0.856953,0.653855,0.893564,4.60265,1.64723,0.226869,-1.08988,2.90651,-0.885516,0.20382,-0.136714,-0.841472,-0.819583,0.758234,0.360302,1.49418,-1.36215,-0.544112,1.70276,-1.59142,0.684124,0.250865,-0.16871,-0.12073,0.0617379,0.299381,0.0222927,
0.419985,0.34135,0.142249,1.11081,1.09059,1.11867,1.25446,0.897141,0.933386,0.827355,0.569123,0.861032,4.12836,1.45975,-0.221004,-1.07136,3.31551,-1.20942,0.203188,-0.120971,-1.47504,-0.601893,0.409846,0.390724,1.45592,-1.08124,-0.711332,1.64273,-1.36084,0.654281,0.291625,-0.0961849,-0.11777,0.036218,0.223187,0.0201648,
0.322171,0.20948,-0.0281931,1.1397,1.11773,1.14844,1.30236,0.884061,0.926126,0.797314,0.478496,0.828833,4.0301,1.41288,-0.474275,-0.961704,3.35508,-1.33,0.238809,-0.291922,-1.63111,-0.432921,0.150964,0.185748,1.38535,-1.16579,-0.815803,1.44364,-1.15426,0.782913,0.208806,-0.20496,-0.195491,0.0719492,0.0978596,0.0783034,
0.355604,0.207988,-0.0259637,1.1552,1.12734,1.16245,1.30108,0.89837,0.938748,0.806584,0.477602,0.817233,3.78467,1.49308,-0.72425,-1.01732,3.56457,-0.940829,0.254579,-0.288226,-1.74354,-0.710057,0.071328,0.108877,1.52852,-1.03935,-0.783605,1.30507,-1.12777,0.726345,0.139974,-0.0688689,-0.142351,0.00510817,0.272989,0.0208547,
0.384158,0.20657,-0.0253177,1.16556,1.13814,1.17124,1.29774,0.90038,0.939041,0.816658,0.47748,0.805549,3.73452,1.42915,-0.486523,-0.679455,3.51026,-1.04697,0.522073,-0.365945,-1.66642,-0.448428,-0.16191,0.0134667,1.64195,-1.17009,-0.805394,1.33034,-1.2725,0.737332,0.145245,-0.0259213,-0.0929846,-0.00175345,0.154886,-0.0245799,
0.405133,0.205511,-0.0248405,1.17203,1.15018,1.1778,1.2966,0.895079,0.931494,0.824774,0.481497,0.796692,3.49759,1.5649,-0.834833,-0.900813,3.60105,-0.762604,0.28045,-0.330224,-1.66458,-0.607264,0.0930707,-0.0263997,1.64715,-1.27074,-0.710385,1.39884,-1.09095,0.796372,0.221501,-0.0945634,-0.113274,0.0646592,0.176272,-0.012337,
0.415122,0.203999,-0.0237137,1.17379,1.16176,1.18051,1.29485,0.895348,0.929583,0.829135,0.482952,0.797716,3.87993,1.33173,-0.338165,-0.648322,3.45082,-0.810061,0.365678,-0.351438,-1.67495,-0.418547,0.154521,0.0318717,1.62805,-1.25993,-0.638293,1.30134,-1.04357,0.715415,0.182319,-0.168277,0.0322618,-0.00360803,0.234743,0.061865,
0.417452,0.202843,-0.0232803,1.17182,1.1662,1.1791,1.29642,0.89076,0.924276,0.829601,0.479823,0.792325,4.07396,1.60929,-0.313851,-0.410487,3.46896,-1.02822,0.789652,-0.546017,-1.44497,-0.184903,0.0578989,0.118828,1.72208,-1.24549,-0.662922,1.49579,-1.1859,0.795559,0.106831,-0.086699,-0.0388717,-0.0198057,0.215441,0.00544919,
0.421014,0.202407,-0.0224342,1.17164,1.16545,1.179,1.29548,0.893316,0.926399,0.833255,0.479036,0.785296,3.59774,1.88329,-0.753945,-0.400455,3.47797,-0.9302,0.825455,-0.310835,-1.63232,-0.168578,-0.0844241,0.0017731,1.78254,-1.22404,-0.740595,1.3476,-1.1528,0.735162,0.250306,-0.141001,0.00965827,-0.0308582,0.155563,0.0164087,
0.425251,0.203047,-0.0206164,1.1716,1.16511,1.17861,1.29426,0.89913,0.931508,0.835611,0.474902,0.778256,3.34866,1.85505,-1.04681,-0.336106,3.47573,-0.66147,0.597401,-0.442024,-1.73043,-0.261167,-0.0422629,0.0244029,1.85632,-1.19315,-0.678937,1.41285,-1.01025,0.726778,0.252517,-0.195927,0.0337174,-0.01448,0.227555,0.00422787,
0.429692,0.204025,-0.0177989,1.17289,1.16694,1.18004,1.29501,0.906769,0.938087,0.836405,0.467065,0.76782,3.31247,2.09818,-1.09431,-0.2631,3.62238,-0.679082,0.604441,-0.431836,-1.59252,-0.223398,-0.0680801,-0.022688,1.82784,-1.34041,-0.659969,1.4529,-0.955435,0.725262,0.292655,-0.214912,0.00691651,0.0244994,0.18303,0.00308618,
0.434084,0.205015,-0.0146763,1.17421,1.16736,1.1812,1.29366,0.920913,0.951597,0.83728,0.45826,0.759417,3.33982,2.33833,-1.08494,-0.358807,3.56385,-0.531545,0.505074,-0.402882,-1.51857,-0.306404,-0.0390792,0.054895,1.75087,-1.28514,-0.684759,1.4914,-0.963719,0.701716,0.311738,-0.190025,-0.0197809,0.00536679,0.174196,0.0293726,
